item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_1611,C,C,D,nan,I+T_perp
mv_1612,C,C,D,nan,I+T_perp
mv_1613,C,C,D,nan,I+T_perp
mv_1615,A,A,C,nan,I+T_perp
mv_1616,A,A,C,nan,I+T_perp
mv_1617,A,A,C,nan,I+T_perp
mv_1618,A,A,C,nan,I+T_perp
mv_1620,B,B,B,nan,I+T_perp
mv_1621,B,B,B,nan,I+T_perp
mv_1622,B,B,B,nan,I+T_perp
mv_1623,B,B,B,nan,I+T_perp
mv_1625,A,A,A,nan,I+T_perp
mv_1626,C,C,A,nan,I+T_perp
mv_1627,C,C,A,nan,I+T_perp
mv_1628,C,C,A,nan,I+T_perp
mv_1630,14.16,14.16,11.8,14.16,I+T_perp
mv_1631,14.16,14.16,11.8,14.16,I+T_perp
mv_1632,14.16,14.16,11.8,14.16,I+T_perp
mv_1633,14.16,14.16,11.8,14.16,I+T_perp
mv_1635,26.76,26.76,22.3,26.76,I+T_perp
mv_1636,26.76,26.76,22.3,26.76,I+T_perp
mv_1637,26.76,26.76,22.3,26.76,I+T_perp
mv_1638,26.76,26.76,22.3,26.76,I+T_perp
mv_1640,916,916,2191.7 metres,nan,I+T_perp
mv_1641,145.96,145.96,2191.7 metres,nan,I+T_perp
mv_1642,145.96,145.96,2191.7 metres,nan,I+T_perp
mv_1643,1456.9,1456.9,2191.7 metres,nan,I+T_perp
mv_1645,191,191,S 23.5 ^\circ W,nan,I+T_perp
mv_1646,199,199,S 23.5 ^\circ W,nan,I+T_perp
mv_1647,199,199,S 23.5 ^\circ W,nan,I+T_perp
mv_1648,190,190,S 23.5 ^\circ W,nan,I+T_perp
mv_1650,45,45,315^\circT,nan,I+T_perp
mv_1651,45,45,315^\circT,nan,I+T_perp
mv_1652,45,45,315^\circT,nan,I+T_perp
mv_1653,45,45,315^\circT,nan,I+T_perp
mv_1655,50,50,230 ^\circ T,nan,I+T_perp
mv_1656,50,50,230 ^\circ T,nan,I+T_perp
mv_1657,50,50,230 ^\circ T,nan,I+T_perp
mv_1658,50,50,230 ^\circ T,nan,I+T_perp
mv_1660,37°,37°,217 ^\circ T,nan,I+T_perp
mv_1661,None,None,217 ^\circ T,nan,I+T_perp
mv_1662,None,None,217 ^\circ T,nan,I+T_perp
mv_1663,None,None,217 ^\circ T,nan,I+T_perp
mv_1665,28°,28°,118掳T,nan,I+T_perp
mv_1666,None,None,118掳T,nan,I+T_perp
mv_1667,None,None,118掳T,nan,I+T_perp
mv_1668,None,None,118掳T,nan,I+T_perp
mv_1670,32°,32°,212°T,nan,I+T_perp
mv_1671,None,None,212°T,nan,I+T_perp
mv_1672,None,None,212°T,nan,I+T_perp
mv_1673,None,None,212°T,nan,I+T_perp
mv_1675,31,31,329° T,nan,I+T_perp
mv_1676,None,None,329° T,nan,I+T_perp
mv_1677,None,None,329° T,nan,I+T_perp
mv_1678,None,None,329° T,nan,I+T_perp
mv_1680,48,48,270 ^\circ T,nan,I+T_perp
mv_1681,370,370,270 ^\circ T,nan,I+T_perp
mv_1682,370,370,270 ^\circ T,nan,I+T_perp
mv_1683,370,370,270 ^\circ T,nan,I+T_perp
mv_1685,49,49,319 ^\circ T,nan,I+T_perp
mv_1686,390,390,319 ^\circ T,nan,I+T_perp
mv_1687,390,390,319 ^\circ T,nan,I+T_perp
mv_1688,390,390,319 ^\circ T,nan,I+T_perp
mv_1690,D,D,090^\circ T,nan,I+T_perp
mv_1691,D,D,090^\circ T,nan,I+T_perp
mv_1692,40,40,090^\circ T,nan,I+T_perp
mv_1693,D,D,090^\circ T,nan,I+T_perp
mv_1695,D,D,053 ^\circ T,nan,I+T_perp
mv_1696,D,D,053 ^\circ T,nan,I+T_perp
mv_1697,None,None,053 ^\circ T,nan,I+T_perp
mv_1698,A,A,053 ^\circ T,nan,I+T_perp
mv_1700,42,42,132 ^\circT,nan,I+T_perp
mv_1701,45,45,132 ^\circT,nan,I+T_perp
mv_1702,45,45,132 ^\circT,nan,I+T_perp
mv_1703,45,45,132 ^\circT,nan,I+T_perp
mv_1705,49°,49°,221 ^\circ T,nan,I+T_perp
mv_1706,None,None,221 ^\circ T,nan,I+T_perp
mv_1707,None,None,221 ^\circ T,nan,I+T_perp
mv_1708,40,40,221 ^\circ T,nan,I+T_perp
mv_1710,3.2,3.2,62^\circ,nan,I+T_perp
mv_1711,3.2,3.2,62^\circ,nan,I+T_perp
mv_1712,3.2,3.2,62^\circ,nan,I+T_perp
mv_1713,0,0,62^\circ,nan,I+T_perp
mv_1715,42,42,53.6^\circ,nan,I+T_perp
mv_1716,42,42,53.6^\circ,nan,I+T_perp
mv_1717,42,42,53.6^\circ,nan,I+T_perp
mv_1718,42,42,53.6^\circ,nan,I+T_perp
mv_1720,108.12,108.12,90.1,108.12,I+T_perp
mv_1721,108.12,108.12,90.1,108.12,I+T_perp
mv_1722,108.12,108.12,90.1,108.12,I+T_perp
mv_1723,108.12,108.12,90.1,108.12,I+T_perp
mv_1725,44.68,44.68,37.23,44.68,I+T_perp
mv_1726,25,25,37.23,44.68,I+T_perp
mv_1727,25,25,37.23,44.68,I+T_perp
mv_1728,25,25,37.23,44.68,I+T_perp
mv_1730,23,23,19,23.0,I+T_perp
mv_1731,23,23,19,23.0,I+T_perp
mv_1732,23,23,19,23.0,I+T_perp
mv_1733,23,23,19,23.0,I+T_perp
mv_1735,342,342,285,342.0,I+T_perp
mv_1736,342,342,285,342.0,I+T_perp
mv_1737,342,342,285,342.0,I+T_perp
mv_1738,342,342,285,342.0,I+T_perp
mv_1740,63.76,63.76,53.13,63.76,I+T_perp
mv_1741,63.76,63.76,53.13,63.76,I+T_perp
mv_1742,63.76,63.76,53.13,63.76,I+T_perp
mv_1743,63.76,63.76,53.13,63.76,I+T_perp
mv_1745,2026,2026,1688,2026.0,I+T_perp
mv_1746,2026,2026,1688,2026.0,I+T_perp
mv_1747,2026,2026,1688,2026.0,I+T_perp
mv_1748,2026,2026,1688,2026.0,I+T_perp
mv_1750,100,100,4.4 m,nan,I+T_perp
mv_1751,10.8,10.8,4.4 m,nan,I+T_perp
mv_1752,10.8,10.8,4.4 m,nan,I+T_perp
mv_1753,25m,25m,4.4 m,nan,I+T_perp
mv_1755,1000,1000,675 m,nan,I+T_perp
mv_1756,10,10,675 m,nan,I+T_perp
mv_1757,10,10,675 m,nan,I+T_perp
mv_1758,10,10,675 m,nan,I+T_perp
mv_1760,34,34,28,34.0,I+T_perp
mv_1761,34,34,28,34.0,I+T_perp
mv_1762,34,34,28,34.0,I+T_perp
mv_1763,34,34,28,34.0,I+T_perp
mv_1765,54.38,54.38,45.32,54.38,I+T_perp
mv_1766,54.38,54.38,45.32,54.38,I+T_perp
mv_1767,54.38,54.38,45.32,54.38,I+T_perp
mv_1768,54.38,54.38,45.32,54.38,I+T_perp
mv_1770,111.97,111.97,93.31,111.97,I+T_perp
mv_1771,111.97,111.97,93.31,111.97,I+T_perp
mv_1772,111.97,111.97,93.31,111.97,I+T_perp
mv_1773,111.97,111.97,93.31,111.97,I+T_perp
mv_1775,21.66,21.66,18.05,21.66,I+T_perp
mv_1776,21.66,21.66,18.05,21.66,I+T_perp
mv_1777,21.66,21.66,18.05,21.66,I+T_perp
mv_1778,21.66,21.66,18.05,21.66,I+T_perp
mv_1780,35,35,35掳,nan,I+T_perp
mv_1781,35,35,35掳,nan,I+T_perp
mv_1782,35,35,35掳,nan,I+T_perp
mv_1783,35,35,35掳,nan,I+T_perp
mv_1785,29.52,29.52,24.6,29.52,I+T_perp
mv_1786,29.52,29.52,24.6,29.52,I+T_perp
mv_1787,29.52,29.52,24.6,29.52,I+T_perp
mv_1788,29.52,29.52,24.6,29.52,I+T_perp
mv_1790,61.32,61.32,51.1,61.32,I+T_perp
mv_1791,61.32,61.32,51.1,61.32,I+T_perp
mv_1792,61.32,61.32,51.1,61.32,I+T_perp
mv_1793,61.32,61.32,51.1,61.32,I+T_perp
mv_1795,7.56,7.56,6.3,7.56,I+T_perp
mv_1796,7.56,7.56,6.3,7.56,I+T_perp
mv_1797,7.56,7.56,6.3,7.56,I+T_perp
mv_1798,7.56,7.56,6.3,7.56,I+T_perp
mv_1800,11,11,9,11.0,I+T_perp
mv_1801,11,11,9,11.0,I+T_perp
mv_1802,11,11,9,11.0,I+T_perp
mv_1803,11,11,9,11.0,I+T_perp
mv_1805,275,275,229,275.0,I+T_perp
mv_1806,275,275,229,275.0,I+T_perp
mv_1807,275,275,229,275.0,I+T_perp
mv_1808,275,275,229,275.0,I+T_perp
mv_1810,25.92,25.92,21.6,25.92,I+T_perp
mv_1811,25.92,25.92,21.6,25.92,I+T_perp
mv_1812,25.92,25.92,21.6,25.92,I+T_perp
mv_1813,25.92,25.92,21.6,25.92,I+T_perp
mv_1815,89.82,89.82,74.85,89.82,I+T_perp
mv_1816,89.82,89.82,74.85,89.82,I+T_perp
mv_1817,89.82,89.82,74.85,89.82,I+T_perp
mv_1818,89.82,89.82,74.85,89.82,I+T_perp
mv_1820,28.68,28.68,23.9,28.68,I+T_perp
mv_1821,28.68,28.68,23.9,28.68,I+T_perp
mv_1822,28.68,28.68,23.9,28.68,I+T_perp
mv_1823,28.68,28.68,23.9,28.68,I+T_perp
mv_1825,34,34,4.6 m,nan,I+T_perp
mv_1826,27m,27m,4.6 m,nan,I+T_perp
mv_1827,27m,27m,4.6 m,nan,I+T_perp
mv_1828,27m,27m,4.6 m,nan,I+T_perp
mv_1830,5.28,5.28,4.4,5.28,I+T_perp
mv_1831,5.28,5.28,4.4,5.28,I+T_perp
mv_1832,5.28,5.28,4.4,5.28,I+T_perp
mv_1833,5.28,5.28,4.4,5.28,I+T_perp
mv_1835,932,932,777,932.0,I+T_perp
mv_1836,932,932,777,932.0,I+T_perp
mv_1837,932,932,777,932.0,I+T_perp
mv_1838,932,932,777,932.0,I+T_perp
mv_1840,3.0,3.0,1,3.0,I+T_perp
mv_1841,3.0,3.0,1,3.0,I+T_perp
mv_1842,3.0,3.0,1,3.0,I+T_perp
mv_1843,3.0,3.0,1,3.0,I+T_perp
mv_1845,45,45,45^\circ,nan,I+T_perp
mv_1846,45,45,45^\circ,nan,I+T_perp
mv_1847,45,45,45^\circ,nan,I+T_perp
mv_1848,45,45,45^\circ,nan,I+T_perp
mv_1850,26,26,22,26.0,I+T_perp
mv_1851,26,26,22,26.0,I+T_perp
mv_1852,26,26,22,26.0,I+T_perp
mv_1853,26,26,22,26.0,I+T_perp
mv_1855,120,120,60^\circ,nan,I+T_perp
mv_1856,120,120,60^\circ,nan,I+T_perp
mv_1857,120,120,60^\circ,nan,I+T_perp
mv_1858,120,120,60^\circ,nan,I+T_perp
mv_1860,20,20,17,20.0,I+T_perp
mv_1861,20,20,17,20.0,I+T_perp
mv_1862,20,20,17,20.0,I+T_perp
mv_1863,20,20,17,20.0,I+T_perp
mv_1865,30,30,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1866,30,30,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1867,30,30,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1868,30,30,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1870,x,x,4\sqrt{6},nan,I+T_perp
mv_1871,45,45,4\sqrt{6},nan,I+T_perp
mv_1872,45,45,4\sqrt{6},nan,I+T_perp
mv_1873,45,45,4\sqrt{6},nan,I+T_perp
mv_1875,4\sqrt{3},4,4\sqrt{3},nan,I+T_perp
mv_1876,45,45,4\sqrt{3},nan,I+T_perp
mv_1877,45,45,4\sqrt{3},nan,I+T_perp
mv_1878,45,45,4\sqrt{3},nan,I+T_perp
mv_1880,60,60,\frac{9\sqrt{3}}{2},nan,I+T_perp
mv_1881,9,9,\frac{9\sqrt{3}}{2},nan,I+T_perp
mv_1882,9,9,\frac{9\sqrt{3}}{2},nan,I+T_perp
mv_1883,9,9,\frac{9\sqrt{3}}{2},nan,I+T_perp
mv_1885,8,8,4\sqrt{5},nan,I+T_perp
mv_1886,8,8,4\sqrt{5},nan,I+T_perp
mv_1887,8,8,4\sqrt{5},nan,I+T_perp
mv_1888,8,8,4\sqrt{5},nan,I+T_perp
mv_1890,0.5,0.5,4+4\sqrt{3},nan,I+T_perp
mv_1891,1,1,4+4\sqrt{3},nan,I+T_perp
mv_1892,1,1,4+4\sqrt{3},nan,I+T_perp
mv_1893,1,1,4+4\sqrt{3},nan,I+T_perp
mv_1895,3.0,3.0,1,3.0,I+T_perp
mv_1896,3.0,3.0,1,3.0,I+T_perp
mv_1897,3.0,3.0,1,3.0,I+T_perp
mv_1898,3.0,3.0,1,3.0,I+T_perp
mv_1900,26,26,22,26.0,I+T_perp
mv_1901,26,26,22,26.0,I+T_perp
mv_1902,26,26,22,26.0,I+T_perp
mv_1903,26,26,22,26.0,I+T_perp
mv_1905,12,12,60^\circ,nan,I+T_perp
mv_1906,12,12,60^\circ,nan,I+T_perp
mv_1907,12,12,60^\circ,nan,I+T_perp
mv_1908,12,12,60^\circ,nan,I+T_perp
mv_1910,4.0,4.0,2,4.0,I+T_perp
mv_1911,4.0,4.0,2,4.0,I+T_perp
mv_1912,4.0,4.0,2,4.0,I+T_perp
mv_1913,4.0,4.0,2,4.0,I+T_perp
mv_1915,20,20,17,20.0,I+T_perp
mv_1916,20,20,17,20.0,I+T_perp
mv_1917,20,20,17,20.0,I+T_perp
mv_1918,20,20,17,20.0,I+T_perp
mv_1920,30,30,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1921,30,30,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1922,30,30,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1923,30,30,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1925,45,45,4\sqrt{6},nan,I+T_perp
mv_1926,45,45,4\sqrt{6},nan,I+T_perp
mv_1927,45,45,4\sqrt{6},nan,I+T_perp
mv_1928,45,45,4\sqrt{6},nan,I+T_perp
mv_1930,20.72,20.72,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_perp
mv_1931,8.0,8.0,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_perp
mv_1932,8.0,8.0,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_perp
mv_1933,8.0,8.0,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_perp
mv_1935,51.43,51.43,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_perp
mv_1936,18 cm,18 cm,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_perp
mv_1937,18 cm,18 cm,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_perp
mv_1938,18 cm,18 cm,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_perp
mv_1940,11.3 cm,11.3 cm,$C=40.84 \mathrm{~cm}$,nan,I+T_perp
mv_1941,13.09,13.09,$C=40.84 \mathrm{~cm}$,nan,I+T_perp
mv_1942,13.09,13.09,$C=40.84 \mathrm{~cm}$,nan,I+T_perp
mv_1943,13.09,13.09,$C=40.84 \mathrm{~cm}$,nan,I+T_perp
mv_1945,44,44,$$r=7.00$$,nan,I+T_perp
mv_1946,44 cm,44 cm,$$r=7.00$$,nan,I+T_perp
mv_1947,44 cm,44 cm,$$r=7.00$$,nan,I+T_perp
mv_1948,44 cm,44 cm,$$r=7.00$$,nan,I+T_perp
mv_1950,42,42,$D=13.37$,nan,I+T_perp
mv_1951,42,42,$D=13.37$,nan,I+T_perp
mv_1952,42,42,$D=13.37$,nan,I+T_perp
mv_1953,42,42,$D=13.37$,nan,I+T_perp
mv_1955,10.0,10.0,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_perp
mv_1956,10.0,10.0,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_perp
mv_1957,10.0,10.0,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_perp
mv_1958,10.0,10.0,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_perp
mv_1960,0.0,0.0,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1961,0,0,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1962,0,0,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1963,0,0,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1965,0.00,0.00,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1966,0.0,0.0,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1967,0.0,0.0,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1968,0.0,0.0,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1970,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1971,0,0,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1972,0,0,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1973,0,0,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1975,11.0,11.0,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1976,None,None,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1977,None,None,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1978,None,None,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1980,7853.43,7853.43,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1981,50 cm,50 cm,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1982,50 cm,50 cm,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1983,50 cm,50 cm,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1985,0,0,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1986,None,None,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1987,None,None,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1988,None,None,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1990,0,0,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_1991,None,None,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_1992,None,None,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_1993,None,None,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_1995,11.0,11.0,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_perp
mv_1996,None,None,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_perp
mv_1997,None,None,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_perp
mv_1998,None,None,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_perp
mv_2000,0,0,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2001,0,0,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2002,0,0,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2003,0,0,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2005,52.72 cm,52.72 cm,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2006,None,None,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2007,None,None,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2008,None,None,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2010,2/3 pi r^2,2,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2011,13mm,13m,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2012,13mm,13m,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2013,13mm,13m,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2015,0.00,0.00,7298.6737 \mathrm{~mm}^{2},nan,I+T_perp
mv_2016,0.0,0.0,7298.6737 \mathrm{~mm}^{2},nan,I+T_perp
mv_2017,0.0,0.0,7298.6737 \mathrm{~mm}^{2},nan,I+T_perp
mv_2018,0.0,0.0,7298.6737 \mathrm{~mm}^{2},nan,I+T_perp
mv_2020,0.00,0.00,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2021,0.0,0.0,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2022,0.0,0.0,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2023,0.0,0.0,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2025,123.4,123.4,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2026,12.3,12.3,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2027,12.3,12.3,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2028,12.3,12.3,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2030,20.8,20.8,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_perp
mv_2031,20.0,20.0,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_perp
mv_2032,20.0,20.0,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_perp
mv_2033,20.0,20.0,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_perp
mv_2035,10.0,10.0,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_perp
mv_2036,100,100,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_perp
mv_2037,100,100,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_perp
mv_2038,100,100,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_perp
mv_2040,16.8,16.8,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_perp
mv_2041,1.0,1.0,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_perp
mv_2042,1.0,1.0,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_perp
mv_2043,1.0,1.0,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_perp
mv_2045,237.4,237.4,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_perp
mv_2046,80.23,80.23,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_perp
mv_2047,80.23,80.23,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_perp
mv_2048,80.23,80.23,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_perp
mv_2050,10.0,10.0,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_perp
mv_2051,3.23,3.23,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_perp
mv_2052,3.23,3.23,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_perp
mv_2053,3.23,3.23,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_perp
mv_2055,6.3 mm,6.3 m,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2056,6.3 mm,6.3 m,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2057,6.3 mm,6.3 m,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2058,6.3 mm,6.3 m,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2060,27.0,27.0,$r=24.4$,nan,I+T_perp
mv_2061,140.28,140.28,$r=24.4$,nan,I+T_perp
mv_2062,140.28,140.28,$r=24.4$,nan,I+T_perp
mv_2063,140.28,140.28,$r=24.4$,nan,I+T_perp
mv_2065,0.00,0.00,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_perp
mv_2066,0.52,0.52,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_perp
mv_2067,0.52,0.52,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_perp
mv_2068,0.52,0.52,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_perp
mv_2070,0.0,0.0,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2071,0.0,0.0,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2072,0.0,0.0,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2073,0.0,0.0,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2075,0.0,0.0,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2076,0.0,0.0,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2077,0.0,0.0,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2078,None,None,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2080,28 cm,28 cm,Perimeter $=94 \mathrm{~cm}$,nan,I+T_perp
mv_2081,28 cm,28 cm,Perimeter $=94 \mathrm{~cm}$,nan,I+T_perp
mv_2082,28 cm,28 cm,Perimeter $=94 \mathrm{~cm}$,nan,I+T_perp
mv_2083,28 cm,28 cm,Perimeter $=94 \mathrm{~cm}$,nan,I+T_perp
mv_2085,19,19,Perimeter $=74 \mathrm{~mm}$,nan,I+T_perp
mv_2086,19,19,Perimeter $=74 \mathrm{~mm}$,nan,I+T_perp
mv_2087,19,19,Perimeter $=74 \mathrm{~mm}$,nan,I+T_perp
mv_2088,19,19,Perimeter $=74 \mathrm{~mm}$,nan,I+T_perp
mv_2090,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_perp
mv_2091,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_perp
mv_2092,7,7,Perimeter $=28 \mathrm{~mm}$,nan,I+T_perp
mv_2093,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_perp
mv_2095,10 cm,10 cm,$5=s$,nan,I+T_perp
mv_2096,10 cm,10 cm,$5=s$,nan,I+T_perp
mv_2097,10 cm,10 cm,$5=s$,nan,I+T_perp
mv_2098,10 cm,10 cm,$5=s$,nan,I+T_perp
mv_2100,115,115,96,115.0,I+T_perp
mv_2101,115,115,96,115.0,I+T_perp
mv_2102,115,115,96,115.0,I+T_perp
mv_2103,115,115,96,115.0,I+T_perp
mv_2105,43,43,36,43.0,I+T_perp
mv_2106,43,43,36,43.0,I+T_perp
mv_2107,43,43,36,43.0,I+T_perp
mv_2108,43,43,36,43.0,I+T_perp
mv_2110,10170 km,10170,3799 km,nan,I+T_perp
mv_2111,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,3799 km,nan,I+T_perp
mv_2112,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,3799 km,nan,I+T_perp
mv_2113,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,3799 km,nan,I+T_perp
mv_2115,12.0,12.0,60.21 \mathrm{m}^2,nan,I+T_perp
mv_2116,0.0,0.0,60.21 \mathrm{m}^2,nan,I+T_perp
mv_2117,0.0,0.0,60.21 \mathrm{m}^2,nan,I+T_perp
mv_2118,0.0,0.0,60.21 \mathrm{m}^2,nan,I+T_perp
mv_2120,0.0,0.0,1389.32 \mathrm{m}^2,nan,I+T_perp
mv_2121,0.0,0.0,1389.32 \mathrm{m}^2,nan,I+T_perp
mv_2122,0.0,0.0,1389.32 \mathrm{m}^2,nan,I+T_perp
