item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_1623,A,A,B,nan,I+T_masked
mv_1625,A,A,A,nan,I+T_masked
mv_1626,A,A,A,nan,I+T_masked
mv_1627,A,A,A,nan,I+T_masked
mv_1628,A,A,A,nan,I+T_masked
mv_1630,10.7,10.7,11.8,14.16,I+T_masked
mv_1631,11.3,11.3,11.8,14.16,I+T_masked
mv_1632,11.3,11.3,11.8,14.16,I+T_masked
mv_1633,C,C,11.8,14.16,I+T_masked
mv_1635,20.0,20.0,22.3,26.76,I+T_masked
mv_1636,13.8,13.8,22.3,26.76,I+T_masked
mv_1637,13.8,13.8,22.3,26.76,I+T_masked
mv_1638,19.6,19.6,22.3,26.76,I+T_masked
mv_1640,2790.0,2790.0,2191.7 metres,nan,I+T_masked
mv_1641,1830.0,1830.0,2191.7 metres,nan,I+T_masked
mv_1642,1830.0,1830.0,2191.7 metres,nan,I+T_masked
mv_1643,1832.0,1832.0,2191.7 metres,nan,I+T_masked
mv_1645,C,C,S 23.5 ^\circ W,nan,I+T_masked
mv_1646,C,C,S 23.5 ^\circ W,nan,I+T_masked
mv_1647,C,C,S 23.5 ^\circ W,nan,I+T_masked
mv_1648,C,C,S 23.5 ^\circ W,nan,I+T_masked
mv_1650,C,C,315^\circT,nan,I+T_masked
mv_1651,C,C,315^\circT,nan,I+T_masked
mv_1652,C,C,315^\circT,nan,I+T_masked
mv_1653,C,C,315^\circT,nan,I+T_masked
mv_1655,C,C,230 ^\circ T,nan,I+T_masked
mv_1656,C,C,230 ^\circ T,nan,I+T_masked
mv_1657,C,C,230 ^\circ T,nan,I+T_masked
mv_1658,C,C,230 ^\circ T,nan,I+T_masked
mv_1660,C,C,217 ^\circ T,nan,I+T_masked
mv_1661,C,C,217 ^\circ T,nan,I+T_masked
mv_1662,C,C,217 ^\circ T,nan,I+T_masked
mv_1663,C,C,217 ^\circ T,nan,I+T_masked
mv_1665,C,C,118掳T,nan,I+T_masked
mv_1666,C,C,118掳T,nan,I+T_masked
mv_1667,C,C,118掳T,nan,I+T_masked
mv_1668,C,C,118掳T,nan,I+T_masked
mv_1670,C,C,212°T,nan,I+T_masked
mv_1671,C,C,212°T,nan,I+T_masked
mv_1672,C,C,212°T,nan,I+T_masked
mv_1673,C,C,212°T,nan,I+T_masked
mv_1675,C,C,329° T,nan,I+T_masked
mv_1676,C,C,329° T,nan,I+T_masked
mv_1677,C,C,329° T,nan,I+T_masked
mv_1678,C,C,329° T,nan,I+T_masked
mv_1680,C,C,270 ^\circ T,nan,I+T_masked
mv_1681,C,C,270 ^\circ T,nan,I+T_masked
mv_1682,C,C,270 ^\circ T,nan,I+T_masked
mv_1683,C,C,270 ^\circ T,nan,I+T_masked
mv_1685,C,C,319 ^\circ T,nan,I+T_masked
mv_1686,C,C,319 ^\circ T,nan,I+T_masked
mv_1687,C,C,319 ^\circ T,nan,I+T_masked
mv_1688,C,C,319 ^\circ T,nan,I+T_masked
mv_1690,C. 41^\circ T,C,090^\circ T,nan,I+T_masked
mv_1691,B. 131^\circ T,B,090^\circ T,nan,I+T_masked
mv_1692,C,C,090^\circ T,nan,I+T_masked
mv_1693,B. 131^\circ T,B,090^\circ T,nan,I+T_masked
mv_1695,C. 37 ^\circ T,C,053 ^\circ T,nan,I+T_masked
mv_1696,C.,C,053 ^\circ T,nan,I+T_masked
mv_1697,C,C,053 ^\circ T,nan,I+T_masked
mv_1698,B. 37 ^\circ T,B,053 ^\circ T,nan,I+T_masked
mv_1700,C,C,132 ^\circT,nan,I+T_masked
mv_1701,C,C,132 ^\circT,nan,I+T_masked
mv_1702,C,C,132 ^\circT,nan,I+T_masked
mv_1703,C,C,132 ^\circT,nan,I+T_masked
mv_1705,C,C,221 ^\circ T,nan,I+T_masked
mv_1706,C,C,221 ^\circ T,nan,I+T_masked
mv_1707,C,C,221 ^\circ T,nan,I+T_masked
mv_1708,C,C,221 ^\circ T,nan,I+T_masked
mv_1710,A,A,62^\circ,nan,I+T_masked
mv_1711,A,A,62^\circ,nan,I+T_masked
mv_1712,A,A,62^\circ,nan,I+T_masked
mv_1713,A,A,62^\circ,nan,I+T_masked
mv_1715,41.0,41.0,53.6^\circ,nan,I+T_masked
mv_1716,35.3,35.3,53.6^\circ,nan,I+T_masked
mv_1717,35.3,35.3,53.6^\circ,nan,I+T_masked
mv_1718,3.1,3.1,53.6^\circ,nan,I+T_masked
mv_1720,116,116,90.1,108.12,I+T_masked
mv_1721,116,116,90.1,108.12,I+T_masked
mv_1722,116,116,90.1,108.12,I+T_masked
mv_1723,1.0,1.0,90.1,108.12,I+T_masked
mv_1725,1.07,1.07,37.23,44.68,I+T_masked
mv_1726,12.07,12.07,37.23,44.68,I+T_masked
mv_1727,12.07,12.07,37.23,44.68,I+T_masked
mv_1728,10.00,10.00,37.23,44.68,I+T_masked
mv_1730,14,14,19,23.0,I+T_masked
mv_1731,20,20,19,23.0,I+T_masked
mv_1732,20,20,19,23.0,I+T_masked
mv_1733,24,24,19,23.0,I+T_masked
mv_1735,210,210,285,342.0,I+T_masked
mv_1736,200,200,285,342.0,I+T_masked
mv_1737,200,200,285,342.0,I+T_masked
mv_1738,240,240,285,342.0,I+T_masked
mv_1740,45.00,45.00,53.13,63.76,I+T_masked
mv_1741,4.00,4.00,53.13,63.76,I+T_masked
mv_1742,4.00,4.00,53.13,63.76,I+T_masked
mv_1743,3.00,3.00,53.13,63.76,I+T_masked
mv_1745,1000,1000,1688,2026.0,I+T_masked
mv_1746,C,C,1688,2026.0,I+T_masked
mv_1747,C,C,1688,2026.0,I+T_masked
mv_1748,C,C,1688,2026.0,I+T_masked
mv_1750,25.0,25.0,4.4 m,nan,I+T_masked
mv_1751,25.0,25.0,4.4 m,nan,I+T_masked
mv_1752,25.0,25.0,4.4 m,nan,I+T_masked
mv_1753,17.0,17.0,4.4 m,nan,I+T_masked
mv_1755,1000,1000,675 m,nan,I+T_masked
mv_1756,1000,1000,675 m,nan,I+T_masked
mv_1757,1000,1000,675 m,nan,I+T_masked
mv_1758,1000,1000,675 m,nan,I+T_masked
mv_1760,55,55,28,34.0,I+T_masked
mv_1761,C,C,28,34.0,I+T_masked
mv_1762,C,C,28,34.0,I+T_masked
mv_1763,C,C,28,34.0,I+T_masked
mv_1765,36.0,36.0,45.32,54.38,I+T_masked
mv_1766,35.36,35.36,45.32,54.38,I+T_masked
mv_1767,35.36,35.36,45.32,54.38,I+T_masked
mv_1768,35.36,35.36,45.32,54.38,I+T_masked
mv_1770,100.00,100.00,93.31,111.97,I+T_masked
mv_1771,129.92,129.92,93.31,111.97,I+T_masked
mv_1772,129.92,129.92,93.31,111.97,I+T_masked
mv_1773,129.60,129.60,93.31,111.97,I+T_masked
mv_1775,18.00,18.00,18.05,21.66,I+T_masked
mv_1776,15.00,15.00,18.05,21.66,I+T_masked
mv_1777,15.00,15.00,18.05,21.66,I+T_masked
mv_1778,18.00,18.00,18.05,21.66,I+T_masked
mv_1780,45,45,35掳,nan,I+T_masked
mv_1781,C,C,35掳,nan,I+T_masked
mv_1782,C,C,35掳,nan,I+T_masked
mv_1783,C,C,35掳,nan,I+T_masked
mv_1785,C,C,24.6,29.52,I+T_masked
mv_1786,C,C,24.6,29.52,I+T_masked
mv_1787,C,C,24.6,29.52,I+T_masked
mv_1788,C,C,24.6,29.52,I+T_masked
mv_1790,10.0,10.0,51.1,61.32,I+T_masked
mv_1791,62.0,62.0,51.1,61.32,I+T_masked
mv_1792,62.0,62.0,51.1,61.32,I+T_masked
mv_1793,1.0,1.0,51.1,61.32,I+T_masked
mv_1795,10.0,10.0,6.3,7.56,I+T_masked
mv_1796,10.0,10.0,6.3,7.56,I+T_masked
mv_1797,10.0,10.0,6.3,7.56,I+T_masked
mv_1798,10.0,10.0,6.3,7.56,I+T_masked
mv_1800,C,C,9,11.0,I+T_masked
mv_1801,100,100,9,11.0,I+T_masked
mv_1802,100,100,9,11.0,I+T_masked
mv_1803,C,C,9,11.0,I+T_masked
mv_1805,110,110,229,275.0,I+T_masked
mv_1806,120,120,229,275.0,I+T_masked
mv_1807,120,120,229,275.0,I+T_masked
mv_1808,12,12,229,275.0,I+T_masked
mv_1810,23.1,23.1,21.6,25.92,I+T_masked
mv_1811,23.1,23.1,21.6,25.92,I+T_masked
mv_1812,23.1,23.1,21.6,25.92,I+T_masked
mv_1813,23.1,23.1,21.6,25.92,I+T_masked
mv_1815,60.00,60.00,74.85,89.82,I+T_masked
mv_1816,36.00,36.00,74.85,89.82,I+T_masked
mv_1817,36.00,36.00,74.85,89.82,I+T_masked
mv_1818,36.00,36.00,74.85,89.82,I+T_masked
mv_1820,15.0,15.0,23.9,28.68,I+T_masked
mv_1821,1.3,1.3,23.9,28.68,I+T_masked
mv_1822,1.3,1.3,23.9,28.68,I+T_masked
mv_1823,2.0,2.0,23.9,28.68,I+T_masked
mv_1825,C,C,4.6 m,nan,I+T_masked
mv_1826,30.7,30.7,4.6 m,nan,I+T_masked
mv_1827,30.7,30.7,4.6 m,nan,I+T_masked
mv_1828,36.4,36.4,4.6 m,nan,I+T_masked
mv_1830,4.3,4.3,4.4,5.28,I+T_masked
mv_1831,6.4,6.4,4.4,5.28,I+T_masked
mv_1832,6.4,6.4,4.4,5.28,I+T_masked
mv_1833,6.0,6.0,4.4,5.28,I+T_masked
mv_1835,20,20,777,932.0,I+T_masked
mv_1836,20,20,777,932.0,I+T_masked
mv_1837,20,20,777,932.0,I+T_masked
mv_1838,20,20,777,932.0,I+T_masked
mv_1840,2,2,1,3.0,I+T_masked
mv_1841,2,2,1,3.0,I+T_masked
mv_1842,2,2,1,3.0,I+T_masked
mv_1843,h = 1,1,1,3.0,I+T_masked
mv_1845,45,45,45^\circ,nan,I+T_masked
mv_1846,45,45,45^\circ,nan,I+T_masked
mv_1847,45,45,45^\circ,nan,I+T_masked
mv_1848,45,45,45^\circ,nan,I+T_masked
mv_1850,11,11,22,26.0,I+T_masked
mv_1851,C,C,22,26.0,I+T_masked
mv_1852,C,C,22,26.0,I+T_masked
mv_1853,C,C,22,26.0,I+T_masked
mv_1855,60,60,60^\circ,nan,I+T_masked
mv_1856,60,60,60^\circ,nan,I+T_masked
mv_1857,60,60,60^\circ,nan,I+T_masked
mv_1858,60,60,60^\circ,nan,I+T_masked
mv_1860,14.1,14.1,17,20.0,I+T_masked
mv_1861,C,C,17,20.0,I+T_masked
mv_1862,C,C,17,20.0,I+T_masked
mv_1863,C,C,17,20.0,I+T_masked
mv_1865,A,A,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1866,C,C,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1867,C,C,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1868,A,A,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1870,4,4,4\sqrt{6},nan,I+T_masked
mv_1871,C,C,4\sqrt{6},nan,I+T_masked
mv_1872,C,C,4\sqrt{6},nan,I+T_masked
mv_1873,C,C,4\sqrt{6},nan,I+T_masked
mv_1875,4,4,4\sqrt{3},nan,I+T_masked
mv_1876,4,4,4\sqrt{3},nan,I+T_masked
mv_1877,4,4,4\sqrt{3},nan,I+T_masked
mv_1878,4,4,4\sqrt{3},nan,I+T_masked
mv_1880,A,A,\frac{9\sqrt{3}}{2},nan,I+T_masked
mv_1881,A,A,\frac{9\sqrt{3}}{2},nan,I+T_masked
mv_1882,A,A,\frac{9\sqrt{3}}{2},nan,I+T_masked
mv_1883,A,A,\frac{9\sqrt{3}}{2},nan,I+T_masked
mv_1885,8\sqrt{5},8,4\sqrt{5},nan,I+T_masked
mv_1886,8,8,4\sqrt{5},nan,I+T_masked
mv_1887,8,8,4\sqrt{5},nan,I+T_masked
mv_1888,8,8,4\sqrt{5},nan,I+T_masked
mv_1890,16,16,4+4\sqrt{3},nan,I+T_masked
mv_1891,16,16,4+4\sqrt{3},nan,I+T_masked
mv_1892,16,16,4+4\sqrt{3},nan,I+T_masked
mv_1893,16,16,4+4\sqrt{3},nan,I+T_masked
mv_1895,C,C,1,3.0,I+T_masked
mv_1896,2,2,1,3.0,I+T_masked
mv_1897,2,2,1,3.0,I+T_masked
mv_1898,2,2,1,3.0,I+T_masked
mv_1900,C,C,22,26.0,I+T_masked
mv_1901,11,11,22,26.0,I+T_masked
mv_1902,11,11,22,26.0,I+T_masked
mv_1903,11,11,22,26.0,I+T_masked
mv_1905,60,60,60^\circ,nan,I+T_masked
mv_1906,60,60,60^\circ,nan,I+T_masked
mv_1907,60,60,60^\circ,nan,I+T_masked
mv_1908,60,60,60^\circ,nan,I+T_masked
mv_1910,2,2,2,4.0,I+T_masked
mv_1911,2,2,2,4.0,I+T_masked
mv_1912,2,2,2,4.0,I+T_masked
mv_1913,2,2,2,4.0,I+T_masked
mv_1915,C,C,17,20.0,I+T_masked
mv_1916,C,C,17,20.0,I+T_masked
mv_1917,C,C,17,20.0,I+T_masked
mv_1918,C,C,17,20.0,I+T_masked
mv_1920,C,C,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1921,C,C,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1922,C,C,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1923,C,C,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1925,C,C,4\sqrt{6},nan,I+T_masked
mv_1926,C,C,4\sqrt{6},nan,I+T_masked
mv_1927,C,C,4\sqrt{6},nan,I+T_masked
mv_1928,C,C,4\sqrt{6},nan,I+T_masked
mv_1930,C,C,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_masked
mv_1931,C,C,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_masked
mv_1932,C,C,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_masked
mv_1933,C,C,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_masked
mv_1935,C,C,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_masked
mv_1936,C,C,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_masked
mv_1937,C,C,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_masked
mv_1938,C,C,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_masked
mv_1940,C,C,$C=40.84 \mathrm{~cm}$,nan,I+T_masked
mv_1941,C,C,$C=40.84 \mathrm{~cm}$,nan,I+T_masked
mv_1942,C,C,$C=40.84 \mathrm{~cm}$,nan,I+T_masked
mv_1943,C,C,$C=40.84 \mathrm{~cm}$,nan,I+T_masked
mv_1945,7.00,7.00,$$r=7.00$$,nan,I+T_masked
mv_1946,7.00,7.00,$$r=7.00$$,nan,I+T_masked
mv_1947,7.00,7.00,$$r=7.00$$,nan,I+T_masked
mv_1948,7.00,7.00,$$r=7.00$$,nan,I+T_masked
mv_1950,13.23,13.23,$D=13.37$,nan,I+T_masked
mv_1951,84.00,84.00,$D=13.37$,nan,I+T_masked
mv_1952,84.00,84.00,$D=13.37$,nan,I+T_masked
mv_1953,84.00,84.00,$D=13.37$,nan,I+T_masked
mv_1955,C,C,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_masked
mv_1956,C,C,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_masked
mv_1957,C,C,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_masked
mv_1958,C,C,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_masked
mv_1960,28.3,28.3,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1961,28.3,28.3,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1962,28.3,28.3,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1963,28.3,28.3,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1965,C,C,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1966,C,C,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1967,C,C,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1968,C,C,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1970,$\pi$,$\pi$,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1971,$\pi$,$\pi$,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1972,$\pi $,$\pi,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1973,$\pi$,$\pi$,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1975,C,C,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1976,A,A,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1977,C,C,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1978,A,A,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1980,A,A,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1981,7853.98,7853.98,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1982,7853.98,7853.98,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1983,7853.98,7853.98,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1985,A,A,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1986,A,A,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1987,A,A,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1988,A,A,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1990,C,C,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_1991,C,C,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_1992,C,C,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_1993,C,C,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_1995,C,C,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_masked
mv_1996,C,C,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_masked
mv_1997,C,C,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_masked
mv_1998,C,C,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_masked
mv_2000,C,C,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2001,C,C,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2002,C,C,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2003,C,C,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2005,C,C,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2006,C,C,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2007,C,C,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2008,C,C,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2010,C,C,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2011,C,C,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2012,C,C,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2013,C,C,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2015,C,C,7298.6737 \mathrm{~mm}^{2},nan,I+T_masked
mv_2016,1231.9664,1231.9664,7298.6737 \mathrm{~mm}^{2},nan,I+T_masked
mv_2017,1231.9664,1231.9664,7298.6737 \mathrm{~mm}^{2},nan,I+T_masked
mv_2018,1231.9664,1231.9664,7298.6737 \mathrm{~mm}^{2},nan,I+T_masked
mv_2020,C,C,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2021,1063.20,1063.20,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2022,1063.20,1063.20,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2023,1063.20,1063.20,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2025,C,C,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2026,1000.00,1000.00,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2027,1000.00,1000.00,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2028,1000.00,1000.00,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2030,A,A,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_masked
mv_2031,10.7,10.7,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_masked
mv_2032,10.7,10.7,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_masked
mv_2033,10.7,10.7,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_masked
mv_2035,A,A,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_masked
mv_2036,10.57 cm,10.57 cm,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_masked
mv_2037,10.57 cm,10.57 cm,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_masked
mv_2038,10.57 cm,10.57 cm,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_masked
mv_2040,C,C,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_masked
mv_2041,C,C,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_masked
mv_2042,C,C,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_masked
mv_2043,C,C,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_masked
mv_2045,160.4,160.4,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_masked
mv_2046,150.82,150.82,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_masked
mv_2047,150.82,150.82,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_masked
mv_2048,150.82,150.82,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_masked
mv_2050,C,C,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_masked
mv_2051,C,C,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_masked
mv_2052,C,C,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_masked
mv_2053,C,C,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_masked
mv_2055,10.50,10.50,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2056,10.50,10.50,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2057,10.50,10.50,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2058,10.50,10.50,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2060,10.0,10.0,$r=24.4$,nan,I+T_masked
mv_2061,10.0,10.0,$r=24.4$,nan,I+T_masked
mv_2062,10.0,10.0,$r=24.4$,nan,I+T_masked
mv_2063,10.0,10.0,$r=24.4$,nan,I+T_masked
mv_2065,C,C,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_masked
mv_2066,A,A,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_masked
mv_2067,A,A,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_masked
mv_2068,A,A,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_masked
mv_2070,C,C,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2071,123.2,123.2,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2072,123.2,123.2,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2073,123.2,123.2,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2075,C,C,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2076,C,C,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2077,C,C,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2078,C,C,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2080,94,94,Perimeter $=94 \mathrm{~cm}$,nan,I+T_masked
mv_2081,94,94,Perimeter $=94 \mathrm{~cm}$,nan,I+T_masked
mv_2082,94,94,Perimeter $=94 \mathrm{~cm}$,nan,I+T_masked
mv_2083,94,94,Perimeter $=94 \mathrm{~cm}$,nan,I+T_masked
mv_2085,60,60,Perimeter $=74 \mathrm{~mm}$,nan,I+T_masked
mv_2086,60,60,Perimeter $=74 \mathrm{~mm}$,nan,I+T_masked
mv_2087,60,60,Perimeter $=74 \mathrm{~mm}$,nan,I+T_masked
mv_2088,60,60,Perimeter $=74 \mathrm{~mm}$,nan,I+T_masked
mv_2090,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_masked
mv_2091,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_masked
mv_2092,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_masked
mv_2093,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_masked
mv_2095,10 cm,10 cm,$5=s$,nan,I+T_masked
mv_2096,10 cm,10 cm,$5=s$,nan,I+T_masked
mv_2097,10 cm,10 cm,$5=s$,nan,I+T_masked
mv_2098,10 cm,10 cm,$5=s$,nan,I+T_masked
mv_2100,4096,4096,96,115.0,I+T_masked
mv_2101,4096,4096,96,115.0,I+T_masked
mv_2102,4096,4096,96,115.0,I+T_masked
mv_2103,4096,4096,96,115.0,I+T_masked
mv_2105,596,596,36,43.0,I+T_masked
mv_2106,16,16,36,43.0,I+T_masked
mv_2107,16,16,36,43.0,I+T_masked
mv_2108,16,16,36,43.0,I+T_masked
mv_2110,A,A,3799 km,nan,I+T_masked
mv_2111,A,A,3799 km,nan,I+T_masked
mv_2112,A,A,3799 km,nan,I+T_masked
mv_2113,A,A,3799 km,nan,I+T_masked
mv_2115,12.49,12.49,60.21 \mathrm{m}^2,nan,I+T_masked
mv_2116,37.50,37.50,60.21 \mathrm{m}^2,nan,I+T_masked
mv_2117,37.50,37.50,60.21 \mathrm{m}^2,nan,I+T_masked
mv_2118,24.50,24.50,60.21 \mathrm{m}^2,nan,I+T_masked
mv_2120,2200.0,2200.0,1389.32 \mathrm{m}^2,nan,I+T_masked
mv_2121,2200,2200,1389.32 \mathrm{m}^2,nan,I+T_masked
mv_2122,2200,2200,1389.32 \mathrm{m}^2,nan,I+T_masked
mv_2123,1100,1100,1389.32 \mathrm{m}^2,nan,I+T_masked
mv_2125,1000,1000,729,875.0,I+T_masked
mv_2126,600,600,729,875.0,I+T_masked
mv_2127,600,600,729,875.0,I+T_masked
mv_2128,1000,1000,729,875.0,I+T_masked
mv_2130,C,C,N 34° W,nan,I+T_masked
mv_2131,C,C,N 34° W,nan,I+T_masked
mv_2132,C,C,N 34° W,nan,I+T_masked
mv_2133,C,C,N 34° W,nan,I+T_masked
mv_2135,16π,16,\frac{1225\pi }{2} \text { units }^2,nan,I+T_masked
mv_2136,16π,16,\frac{1225\pi }{2} \text { units }^2,nan,I+T_masked
mv_2137,16π,16,\frac{1225\pi }{2} \text { units }^2,nan,I+T_masked
mv_2138,16π,16,\frac{1225\pi }{2} \text { units }^2,nan,I+T_masked
mv_2140,B. False,B,False,nan,I+T_masked
mv_2141,B. False,B,False,nan,I+T_masked
mv_2142,B. False,B,False,nan,I+T_masked
mv_2143,B. False,B,False,nan,I+T_masked
mv_2145,A. False,A,False,nan,I+T_masked
