item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_2188,C,C,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2190,A,A,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2191,"$(1,1)$",1,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2192,"$(1,1)$",1,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2193,"$(1,1)$",1,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2195,B/C,B,"C
D",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2196,B/C,B,"C
D",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2197,B/C,B,"C
D",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2198,B/C,B,"C
D",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2200,$\frac{4}{5}$,4,$\frac{4}{5}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2201,$\frac{4}{5}$,4,$\frac{4}{5}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2202,$\frac{4}{5}$,4,$\frac{4}{5}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2203,C,C,$\frac{4}{5}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2205,$\frac{4}{3}$,4,$\frac{4}{3}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2206,$\frac{4}{3}$,4,$\frac{4}{3}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2207,$\frac{4}{3}$,4,$\frac{4}{3}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2208,$\frac{4}{3}$,4,$\frac{4}{3}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2210,A,A,$-\frac{21}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2211,A,A,$-\frac{21}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2212,A,A,$-\frac{21}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2213,C,C,$-\frac{21}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2215,$\frac{20}{21}$,20,$-\frac{20}{21}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2216,$\frac{20}{21}$,20,$-\frac{20}{21}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2217,$\frac{20}{21}$,20,$-\frac{20}{21}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2218,$\frac{20}{21}$,20,$-\frac{20}{21}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2220,A,A,$\frac{20}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2221,A,A,$\frac{20}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2222,A,A,$\frac{20}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2223,$\frac{20}{29}$,20,$\frac{20}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2225,A,A,$-\frac{21}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2226,C,C,$-\frac{21}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2227,C,C,$-\frac{21}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2228,C,C,$-\frac{21}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2230,$\frac{20}{29}$,20,$\frac{20}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2231,$\frac{20}{29}$,20,$\frac{20}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2232,$\frac{20}{29}$,20,$\frac{20}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2233,C,C,$\frac{20}{29}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2235,$\frac{21}{20}$,21,$-\frac{21}{20}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2236,$\frac{21}{20}$,21,$-\frac{21}{20}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2237,$\frac{21}{20}$,21,$-\frac{21}{20}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2238,$\frac{21}{20}$,21,$-\frac{21}{20}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2240,A,A,A,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2241,A,A,A,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2242,A,A,A,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2243,A,A,A,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2245,A,A,y=-2 x+5,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2246,C,C,y=-2 x+5,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2247,C,C,y=-2 x+5,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2248,C,C,y=-2 x+5,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2250,y = 1.5x - 3,1.5,$y+3=\frac{3}{4}(x-2)$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2251,y = 1/2x + 1,1,$y+3=\frac{3}{4}(x-2)$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2252,y = 1/2x + 1,1,$y+3=\frac{3}{4}(x-2)$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2253,y = 1/2x + 1,1,$y+3=\frac{3}{4}(x-2)$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2255,y = 2x - 5,2,$y-3=\frac{2}{3}(x-8)$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2256,y - 1 = x - 2,1,$y-3=\frac{2}{3}(x-8)$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2257,y - 1 = x - 2,1,$y-3=\frac{2}{3}(x-8)$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2258,y - 1 = x - 2,1,$y-3=\frac{2}{3}(x-8)$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2260,"(0, 0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2261,"(0, 0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2262,"(0, 0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2263,"(0, 0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2265,2,2,2,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2266,2,2,2,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2267,2,2,2,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2268,2,2,2,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2270,8,8,8,10.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2271,8,8,8,10.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2272,8,8,8,10.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2273,8,8,8,10.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2275,x^2+y^2=49,2,$x^{2}+y^{2}=49$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2276,C,C,$x^{2}+y^{2}=49$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2277,C,C,$x^{2}+y^{2}=49$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2278,C,C,$x^{2}+y^{2}=49$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2280,(x-1)^2+(y-3)^2=36,-1,$(x-1)^{2}+(y-3)^{2}=36$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2281,C,C,$(x-1)^{2}+(y-3)^{2}=36$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2282,C,C,$(x-1)^{2}+(y-3)^{2}=36$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2283,C,C,$(x-1)^{2}+(y-3)^{2}=36$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2285,D,D,$\frac{-2 \sqrt{13}}{13}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2286,-4/5,-4,$\frac{-2 \sqrt{13}}{13}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2287,-4/5,-4,$\frac{-2 \sqrt{13}}{13}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2288,-4/5,-4,$\frac{-2 \sqrt{13}}{13}$,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2290,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2291,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2292,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2293,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2295,"(5, 0)",5,"(-3,-3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2296,"(5, 5)",5,"(-3,-3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2297,"(5, 5)",5,"(-3,-3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2298,"(5, 5)",5,"(-3,-3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2300,5,5,3,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2301,5,5,3,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2302,5,5,3,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2303,5,5,3,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2305,5,5,6,7.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2306,5,5,6,7.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2307,5,5,6,7.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2308,5,5,6,7.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2310,"(5, 5)",5,"(-3,-3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2311,"(5, 5)",5,"(-3,-3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2312,"(5, 5)",5,"(-3,-3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2313,"(5, 5)",5,"(-3,-3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2315,5,5,3,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2316,5,5,3,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2317,5,5,3,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2318,5,5,3,4.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2320,\left(x-5\right)^2+\left(y+5\right)^2=25,-5,(x+3)^2+(y+3)^2=9,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2321,C,C,(x+3)^2+(y+3)^2=9,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2322,C,C,(x+3)^2+(y+3)^2=9,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2323,C,C,(x+3)^2+(y+3)^2=9,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2325,A,A,A,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2326,A,A,A,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2327,A,A,A,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2328,A,A,A,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2330,x^2 + y^2 = 25,2,x^2+(y+4)^2=4^2,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2331,x^2+y^2=25,2,x^2+(y+4)^2=4^2,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2332,x^2+y^2=25,2,x^2+(y+4)^2=4^2,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2333,x^2+y^2=25,2,x^2+(y+4)^2=4^2,,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2335,"(0, 0)",0,"(1,3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2336,"(0, 0)",0,"(1,3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2337,"(0, 0)",0,"(1,3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2338,"(0, 0)",0,"(1,3)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2340,"(0,7)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2341,"(0,0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2342,"(0,0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2343,"(0,0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2345,7,7,7,8.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2346,5,5,7,8.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2347,5,5,7,8.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2348,5,5,7,8.0,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2350,C,C,y=\sqrt{49-x^2},,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2351,C,C,y=\sqrt{49-x^2},,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2352,C,C,y=\sqrt{49-x^2},,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2353,C,C,y=\sqrt{49-x^2},,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2355,"(0,0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2356,"(0,0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2357,"(0,0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2358,"(0,0)",0,"(0,0)",,I+T,,Plane Geometry,Analytic,Geo2D_collected
mv_2360,"(20, 10)",20,"Center $=(20,10)$",,I+T,,Plane Geometry,Applied,Geo2D_collected
mv_2361,"(20, 10)",20,"Center $=(20,10)$",,I+T,,Plane Geometry,Applied,Geo2D_collected
mv_2362,"(20, 10)",20,"Center $=(20,10)$",,I+T,,Plane Geometry,Applied,Geo2D_collected
mv_2363,"(20, 10)",20,"Center $=(20,10)$",,I+T,,Plane Geometry,Applied,Geo2D_collected
mv_2365,C,C,"(-2,1]",,I+T,,Functions,Expression,Functions_collected
mv_2366,C,C,"(-2,1]",,I+T,,Functions,Expression,Functions_collected
mv_2367,C,C,"(-2,1]",,I+T,,Functions,Expression,Functions_collected
mv_2368,C,C,"(-2,1]",,I+T,,Functions,Expression,Functions_collected
mv_2370,"(-∞, 4]",4,"(-\infty, 4]",,I+T,,Functions,Property,Functions_collected
mv_2371,"(-\infty, 4]",4,"(-\infty, 4]",,I+T,,Functions,Property,Functions_collected
mv_2372,"(-\infty, 4]",4,"(-\infty, 4]",,I+T,,Functions,Property,Functions_collected
mv_2373,"(-\infty, 4]",4,"(-\infty, 4]",,I+T,,Functions,Property,Functions_collected
mv_2375,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2376,A,A,B,,I+T,,Functions,Property,Functions_collected
mv_2377,A,A,B,,I+T,,Functions,Property,Functions_collected
mv_2378,A,A,B,,I+T,,Functions,Property,Functions_collected
mv_2380,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2381,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2382,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2383,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2385,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2386,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2387,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2388,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2390,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2391,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2392,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2393,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2395,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2396,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2397,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2398,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2400,A. -5 to 5,A,"domain: [-4, 0) and range: (-3, 1]",,I+T,,Functions,Property,Functions_collected
mv_2401,"A: (-∞, -3) U (-3, ∞)",A,"domain: [-4, 0) and range: (-3, 1]",,I+T,,Functions,Property,Functions_collected
mv_2402,"A: (-∞, -3) U (-3, ∞)",A,"domain: [-4, 0) and range: (-3, 1]",,I+T,,Functions,Property,Functions_collected
mv_2403,"A: (-∞, -3) U (-3, ∞)",A,"domain: [-4, 0) and range: (-3, 1]",,I+T,,Functions,Property,Functions_collected
mv_2405,"A: [2,8]; B: [6,8]",A,"domain: (2,8] and range: [6,8)",,I+T,,Functions,Property,Functions_collected
mv_2406,C,C,"domain: (2,8] and range: [6,8)",,I+T,,Functions,Property,Functions_collected
mv_2407,C,C,"domain: (2,8] and range: [6,8)",,I+T,,Functions,Property,Functions_collected
mv_2408,C,C,"domain: (2,8] and range: [6,8)",,I+T,,Functions,Property,Functions_collected
mv_2410,"[-4, 4]",-4,"domain: [-4,4] and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2411,"[-5, 5] [-3, 2]",-5,"domain: [-4,4] and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2412,"[-5, 5] [-3, 2]",-5,"domain: [-4,4] and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2413,"[-5, 5] [-3, 2]",-5,"domain: [-4,4] and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2415,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2416,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2417,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2418,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2420,C,C,"domain: (-\infty, 1] and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2421,C,C,"domain: (-\infty, 1] and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2422,C,C,"domain: (-\infty, 1] and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2423,C,C,"domain: (-\infty, 1] and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2425,"(-∞,-6]∪[-1/6,6]",-6,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",,I+T,,Functions,Property,Functions_collected
mv_2426,C,C,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",,I+T,,Functions,Property,Functions_collected
mv_2427,C,C,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",,I+T,,Functions,Property,Functions_collected
mv_2428,C,C,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",,I+T,,Functions,Property,Functions_collected
mv_2430,"$(-\infty,3]$",3,"domain: [-3, \infty) and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2431,C,C,"domain: [-3, \infty) and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2432,C,C,"domain: [-3, \infty) and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2433,C,C,"domain: [-3, \infty) and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2435,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",,I+T,,Functions,Property,Functions_collected
mv_2436,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",,I+T,,Functions,Property,Functions_collected
mv_2437,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",,I+T,,Functions,Property,Functions_collected
mv_2438,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",,I+T,,Functions,Property,Functions_collected
mv_2440,C,C,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2441,C,C,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2442,C,C,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2443,C,C,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2445,C,C,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",,I+T,,Functions,Property,Functions_collected
mv_2446,C,C,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",,I+T,,Functions,Property,Functions_collected
mv_2447,C,C,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",,I+T,,Functions,Property,Functions_collected
mv_2448,C,C,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",,I+T,,Functions,Property,Functions_collected
mv_2450,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2451,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2452,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2453,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2455,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2456,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2457,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2458,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2460,"f(x) = -x + 2, x < 1 f(x) = -2, 1 ≤ x ≤ 3 f(x) = 2x - 4, x > 3",2,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",,I+T,,Functions,Expression,Functions_collected
mv_2461,C,C,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",,I+T,,Functions,Expression,Functions_collected
mv_2462,C,C,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",,I+T,,Functions,Expression,Functions_collected
mv_2463,C,C,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",,I+T,,Functions,Expression,Functions_collected
mv_2465,"f(x) = {x + 2, x ≤ -1} {x + 1, -1 < x < 0} {x - 1, x ≥ 0}",2,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",,I+T,,Functions,Expression,Functions_collected
mv_2466,C,C,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",,I+T,,Functions,Expression,Functions_collected
mv_2467,C,C,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",,I+T,,Functions,Expression,Functions_collected
mv_2468,C,C,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",,I+T,,Functions,Expression,Functions_collected
mv_2470,f(x) = -x^2,2,f(x)=-(x+1)^2+2,,I+T,,Functions,Expression,Functions_collected
mv_2471,C,C,f(x)=-(x+1)^2+2,,I+T,,Functions,Expression,Functions_collected
mv_2472,C,C,f(x)=-(x+1)^2+2,,I+T,,Functions,Expression,Functions_collected
mv_2473,C,C,f(x)=-(x+1)^2+2,,I+T,,Functions,Expression,Functions_collected
mv_2475,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2476,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2477,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2478,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2480,C,C,$-\frac{3}{2}x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2481,C,C,$-\frac{3}{2}x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2482,C,C,$-\frac{3}{2}x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2483,C,C,$-\frac{3}{2}x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2485,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2486,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2487,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2488,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2490,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2491,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2492,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2493,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2495,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",,I+T,,Functions,Property,Functions_collected
mv_2496,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",,I+T,,Functions,Property,Functions_collected
mv_2497,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",,I+T,,Functions,Property,Functions_collected
mv_2498,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",,I+T,,Functions,Property,Functions_collected
mv_2500,"A: decreasing, B: increasing, C: constant",A,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2501,"(-5, -1) and (1, 5)",-5,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2502,"(-5, -1) and (1, 5)",-5,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2503,"(-5, -1) and (1, 5)",-5,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2505,C,C,"(-1.8,10)",,I+T,,Functions,Property,Functions_collected
mv_2506,A,A,"(-1.8,10)",,I+T,,Functions,Property,Functions_collected
