item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_2371,"[0.4, 0.3, 0.8, 0.69]",0.4,"(-\infty, 4]",,I+T,,Functions,Property,Functions_collected
mv_2372,"[0.4, 0.3, 0.8, 0.69]",0.4,"(-\infty, 4]",,I+T,,Functions,Property,Functions_collected
mv_2373,"[0.4, 0.3, 0.8, 0.69]",0.4,"(-\infty, 4]",,I+T,,Functions,Property,Functions_collected
mv_2375,A,A,B,,I+T,,Functions,Property,Functions_collected
mv_2376,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2377,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2378,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2380,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2381,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2382,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2383,A,A,A,,I+T,,Functions,Property,Functions_collected
mv_2385,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2386,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2387,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2388,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2390,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2391,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2392,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2393,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2395,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2396,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2397,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2398,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2400,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-4, 0) and range: (-3, 1]",,I+T,,Functions,Property,Functions_collected
mv_2401,"[0.0, 0.5, 1.0, 5.5]",0.0,"domain: [-4, 0) and range: (-3, 1]",,I+T,,Functions,Property,Functions_collected
mv_2402,"[0.0, 0.5, 1.0, 5.5]",0.0,"domain: [-4, 0) and range: (-3, 1]",,I+T,,Functions,Property,Functions_collected
mv_2403,"[0.0, 0.5, 1.0, 5.5]",0.0,"domain: [-4, 0) and range: (-3, 1]",,I+T,,Functions,Property,Functions_collected
mv_2405,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (2,8] and range: [6,8)",,I+T,,Functions,Property,Functions_collected
mv_2406,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (2,8] and range: [6,8)",,I+T,,Functions,Property,Functions_collected
mv_2407,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (2,8] and range: [6,8)",,I+T,,Functions,Property,Functions_collected
mv_2408,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (2,8] and range: [6,8)",,I+T,,Functions,Property,Functions_collected
mv_2410,"[0.0, -4, 4, 0]",0.0,"domain: [-4,4] and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2411,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-4,4] and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2412,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-4,4] and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2413,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-4,4] and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2415,"[0.0, -5, 1.0, 2]",0.0,"domain: [-5,3) and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2416,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-5,3) and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2417,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-5,3) and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2418,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-5,3) and range: [0,2]",,I+T,,Functions,Property,Functions_collected
mv_2420,"[0.0, -4, 4, 1]",0.0,"domain: (-\infty, 1] and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2421,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (-\infty, 1] and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2422,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (-\infty, 1] and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2423,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (-\infty, 1] and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2425,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",,I+T,,Functions,Property,Functions_collected
mv_2426,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",,I+T,,Functions,Property,Functions_collected
mv_2427,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",,I+T,,Functions,Property,Functions_collected
mv_2428,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",,I+T,,Functions,Property,Functions_collected
mv_2430,"[0.0, -3, 3, 5]",0.0,"domain: [-3, \infty) and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2431,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-3, \infty) and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2432,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-3, \infty) and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2433,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-3, \infty) and range: [0, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2435,1,1,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",,I+T,,Functions,Property,Functions_collected
mv_2436,1,1,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",,I+T,,Functions,Property,Functions_collected
mv_2437,1,1,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",,I+T,,Functions,Property,Functions_collected
mv_2438,1,1,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",,I+T,,Functions,Property,Functions_collected
mv_2440,"[0.0, 0.0, 1.0, 0.99]",0.0,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2441,1,1,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2442,1,1,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2443,1,1,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2445,0,0,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",,I+T,,Functions,Property,Functions_collected
mv_2446,0,0,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",,I+T,,Functions,Property,Functions_collected
mv_2447,0,0,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",,I+T,,Functions,Property,Functions_collected
mv_2448,0,0,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",,I+T,,Functions,Property,Functions_collected
mv_2450,0,0,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2451,10,10,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2452,10,10,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2453,10,10,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2455,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2456,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2457,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2458,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2460,f(x) = 3x - 2,3,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",,I+T,,Functions,Expression,Functions_collected
mv_2461,y = -x + 3,3,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",,I+T,,Functions,Expression,Functions_collected
mv_2462,y = -x + 3,3,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",,I+T,,Functions,Expression,Functions_collected
mv_2463,y = -x + 3,3,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",,I+T,,Functions,Expression,Functions_collected
mv_2465,y = 0,0,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",,I+T,,Functions,Expression,Functions_collected
mv_2466,y = -x + 5,5,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",,I+T,,Functions,Expression,Functions_collected
mv_2467,y = -x + 5,5,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",,I+T,,Functions,Expression,Functions_collected
mv_2468,y = -x + 5,5,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",,I+T,,Functions,Expression,Functions_collected
mv_2470,y = -x^2 + 2x - 1,2,f(x)=-(x+1)^2+2,,I+T,,Functions,Expression,Functions_collected
mv_2471,y = -x^2 + 3x - 4,2,f(x)=-(x+1)^2+2,,I+T,,Functions,Expression,Functions_collected
mv_2472,y = -x^2 + 3x - 4,2,f(x)=-(x+1)^2+2,,I+T,,Functions,Expression,Functions_collected
mv_2473,y = -x^2 + 3x - 4,2,f(x)=-(x+1)^2+2,,I+T,,Functions,Expression,Functions_collected
mv_2475,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2476,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2477,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2478,B,B,B,,I+T,,Functions,Property,Functions_collected
mv_2480,y = 3 - 2x,3,$-\frac{3}{2}x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2481,5x - 3,5,$-\frac{3}{2}x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2482,5x - 3,5,$-\frac{3}{2}x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2483,5x - 3,5,$-\frac{3}{2}x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2485,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2486,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2487,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2488,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2490,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2491,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2492,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2493,B,B,A,,I+T,,Functions,Property,Functions_collected
mv_2495,"[0.0, 0.0, 1.0, 0.99]",0.0,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",,I+T,,Functions,Property,Functions_collected
mv_2496,Increasing,Increasing,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",,I+T,,Functions,Property,Functions_collected
mv_2497,1,1,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",,I+T,,Functions,Property,Functions_collected
mv_2498,Increasing,Increasing,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",,I+T,,Functions,Property,Functions_collected
mv_2500,"[0.0, 0.0, 1.0, 0.99]",0.0,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2501,5,5,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2502,5,5,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2503,5,5,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",,I+T,,Functions,Property,Functions_collected
mv_2505,10,10,"(-1.8,10)",,I+T,,Functions,Property,Functions_collected
mv_2506,10,10,"(-1.8,10)",,I+T,,Functions,Property,Functions_collected
mv_2507,10,10,"(-1.8,10)",,I+T,,Functions,Property,Functions_collected
mv_2508,10,10,"(-1.8,10)",,I+T,,Functions,Property,Functions_collected
mv_2510,y = 3 - x,3,f(x)=|x-3|,,I+T,,Functions,Expression,Functions_collected
mv_2511,y = 2x + 3,2,f(x)=|x-3|,,I+T,,Functions,Expression,Functions_collected
mv_2512,y = 2x + 3,2,f(x)=|x-3|,,I+T,,Functions,Expression,Functions_collected
mv_2513,y = 2x + 3,2,f(x)=|x-3|,,I+T,,Functions,Expression,Functions_collected
mv_2515,Odd,Odd,even,,I+T,,Functions,Property,Functions_collected
mv_2516,Odd,Odd,even,,I+T,,Functions,Property,Functions_collected
mv_2517,Odd,Odd,even,,I+T,,Functions,Property,Functions_collected
mv_2518,Odd,Odd,even,,I+T,,Functions,Property,Functions_collected
mv_2520,f(x) = |x|,f(x),f(x)=\frac{1}{2}|x+2|+1,,I+T,,Functions,Expression,Functions_collected
mv_2521,|x|,|x|,f(x)=\frac{1}{2}|x+2|+1,,I+T,,Functions,Expression,Functions_collected
mv_2522,y = 0.5x - 1.5,0.5,f(x)=\frac{1}{2}|x+2|+1,,I+T,,Functions,Expression,Functions_collected
mv_2523,|x|,|x|,f(x)=\frac{1}{2}|x+2|+1,,I+T,,Functions,Expression,Functions_collected
mv_2525,f(x) = |x|,f(x),f(x)=-3|x-3|+3,,I+T,,Functions,Expression,Functions_collected
mv_2526,|x|,|x|,f(x)=-3|x-3|+3,,I+T,,Functions,Expression,Functions_collected
mv_2527,y = x,y,f(x)=-3|x-3|+3,,I+T,,Functions,Expression,Functions_collected
mv_2528,|x|,|x|,f(x)=-3|x-3|+3,,I+T,,Functions,Expression,Functions_collected
mv_2530,A.$3 x-8 y=24$,A,B,,I+T,,Functions,Expression,Functions_collected
mv_2531,A.$3 x-8 y=24$,A,B,,I+T,,Functions,Expression,Functions_collected
mv_2532,A.$3 x-8 y=24$,A,B,,I+T,,Functions,Expression,Functions_collected
mv_2533,A.$3 x-8 y=24$,A,B,,I+T,,Functions,Expression,Functions_collected
mv_2535,0,0,slope =-4,,I+T,,Functions,Property,Functions_collected
mv_2536,1,1,slope =-4,,I+T,,Functions,Property,Functions_collected
mv_2537,1,1,slope =-4,,I+T,,Functions,Property,Functions_collected
mv_2538,1,1,slope =-4,,I+T,,Functions,Property,Functions_collected
mv_2540,y < 5,5,$y \leq 5$,,I+T,,Functions,Expression,Functions_collected
mv_2541,0,0,$y \leq 5$,,I+T,,Functions,Expression,Functions_collected
mv_2542,0,0,$y \leq 5$,,I+T,,Functions,Expression,Functions_collected
mv_2543,0,0,$y \leq 5$,,I+T,,Functions,Expression,Functions_collected
mv_2545,-3 < x < 10,-3,$y \geq-2 x-6$,,I+T,,Functions,Expression,Functions_collected
mv_2546,10,10,$y \geq-2 x-6$,,I+T,,Functions,Expression,Functions_collected
mv_2547,10,10,$y \geq-2 x-6$,,I+T,,Functions,Expression,Functions_collected
mv_2548,10,10,$y \geq-2 x-6$,,I+T,,Functions,Expression,Functions_collected
mv_2550,-3 < x < 3,-3,$y<2 x+6$,,I+T,,Functions,Expression,Functions_collected
mv_2551,5,5,$y<2 x+6$,,I+T,,Functions,Expression,Functions_collected
mv_2552,5,5,$y<2 x+6$,,I+T,,Functions,Expression,Functions_collected
mv_2553,5,5,$y<2 x+6$,,I+T,,Functions,Expression,Functions_collected
mv_2555,0,0,$y>-3 x$,,I+T,,Functions,Expression,Functions_collected
mv_2556,10,10,$y>-3 x$,,I+T,,Functions,Expression,Functions_collected
mv_2557,10,10,$y>-3 x$,,I+T,,Functions,Expression,Functions_collected
mv_2558,10,10,$y>-3 x$,,I+T,,Functions,Expression,Functions_collected
mv_2560,-1.5 < x < 1.5,-1.5,$y \leq 2 x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2561,10,10,$y \leq 2 x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2562,10,10,$y \leq 2 x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2563,10,10,$y \leq 2 x+3$,,I+T,,Functions,Expression,Functions_collected
mv_2565,0,0,Slope $=\frac{1}{5}$,,I+T,,Functions,Applied,Functions_collected
mv_2566,1,1,Slope $=\frac{1}{5}$,,I+T,,Functions,Applied,Functions_collected
mv_2567,1,1,Slope $=\frac{1}{5}$,,I+T,,Functions,Applied,Functions_collected
mv_2568,1,1,Slope $=\frac{1}{5}$,,I+T,,Functions,Applied,Functions_collected
mv_2570,0,0,Slope $=-\frac{1}{2}$,,I+T,,Functions,Applied,Functions_collected
mv_2571,1/2,1,Slope $=-\frac{1}{2}$,,I+T,,Functions,Applied,Functions_collected
mv_2572,1/2,1,Slope $=-\frac{1}{2}$,,I+T,,Functions,Applied,Functions_collected
mv_2573,1/2,1,Slope $=-\frac{1}{2}$,,I+T,,Functions,Applied,Functions_collected
mv_2575,D,D,B,,I+T,,Functions,Property,Functions_collected
mv_2576,D,D,B,,I+T,,Functions,Property,Functions_collected
mv_2577,D,D,B,,I+T,,Functions,Property,Functions_collected
mv_2578,D,D,B,,I+T,,Functions,Property,Functions_collected
mv_2580,C,C,(C),,I+T,,Functions,Property,Functions_collected
mv_2581,C,C,(C),,I+T,,Functions,Property,Functions_collected
mv_2582,C,C,(C),,I+T,,Functions,Property,Functions_collected
mv_2583,C,C,(C),,I+T,,Functions,Property,Functions_collected
mv_2585,A.$x \geq 0$,A,(C),,I+T,,Functions,Property,Functions_collected
mv_2586,A.$x \geq 0$,A,(C),,I+T,,Functions,Property,Functions_collected
mv_2587,A.$x \geq 0$,A,(C),,I+T,,Functions,Property,Functions_collected
mv_2588,A.$x \geq 0$,A,(C),,I+T,,Functions,Property,Functions_collected
mv_2590,0.5,0.5,4,5.0,I+T,,Functions,Applied,Functions_collected
mv_2591,1.5,1.5,4,5.0,I+T,,Functions,Applied,Functions_collected
mv_2592,1.5,1.5,4,5.0,I+T,,Functions,Applied,Functions_collected
mv_2593,0.5,0.5,4,5.0,I+T,,Functions,Applied,Functions_collected
mv_2595,10,10,7,8.0,I+T,,Functions,Applied,Functions_collected
mv_2596,10,10,7,8.0,I+T,,Functions,Applied,Functions_collected
mv_2597,10,10,7,8.0,I+T,,Functions,Applied,Functions_collected
mv_2598,1000,1000,7,8.0,I+T,,Functions,Applied,Functions_collected
mv_2600,C,C,(B),,I+T,,Functions,Property,Functions_collected
mv_2601,D,D,(B),,I+T,,Functions,Property,Functions_collected
mv_2602,D,D,(B),,I+T,,Functions,Property,Functions_collected
mv_2603,D,D,(B),,I+T,,Functions,Property,Functions_collected
mv_2605,1,1,5,6.0,I+T,,Functions,Property,Functions_collected
mv_2606,8,8,5,6.0,I+T,,Functions,Property,Functions_collected
mv_2607,8,8,5,6.0,I+T,,Functions,Property,Functions_collected
mv_2608,12,12,5,6.0,I+T,,Functions,Property,Functions_collected
mv_2610,B,B,(B),,I+T,,Functions,Applied,Functions_collected
mv_2611,B,B,(B),,I+T,,Functions,Applied,Functions_collected
mv_2612,B,B,(B),,I+T,,Functions,Applied,Functions_collected
mv_2613,B,B,(B),,I+T,,Functions,Applied,Functions_collected
mv_2615,E,E,E,,I+T,,Functions,Coordinate,Functions_collected
mv_2616,E,E,E,,I+T,,Functions,Coordinate,Functions_collected
mv_2617,E,E,E,,I+T,,Functions,Coordinate,Functions_collected
mv_2618,E,E,E,,I+T,,Functions,Coordinate,Functions_collected
mv_2620,E,E,F,,I+T,,Functions,Coordinate,Functions_collected
mv_2621,A,A,F,,I+T,,Functions,Coordinate,Functions_collected
mv_2622,A,A,F,,I+T,,Functions,Coordinate,Functions_collected
mv_2623,A,A,F,,I+T,,Functions,Coordinate,Functions_collected
mv_2625,A,A,F,,I+T,,Functions,Coordinate,Functions_collected
mv_2626,A,A,F,,I+T,,Functions,Coordinate,Functions_collected
mv_2627,A,A,F,,I+T,,Functions,Coordinate,Functions_collected
mv_2628,A,A,F,,I+T,,Functions,Coordinate,Functions_collected
mv_2630,A,A,D,,I+T,,Functions,Coordinate,Functions_collected
mv_2631,A,A,D,,I+T,,Functions,Coordinate,Functions_collected
mv_2632,A,A,D,,I+T,,Functions,Coordinate,Functions_collected
mv_2633,A,A,D,,I+T,,Functions,Coordinate,Functions_collected
mv_2635,A,A,E,,I+T,,Functions,Coordinate,Functions_collected
mv_2636,A,A,E,,I+T,,Functions,Coordinate,Functions_collected
mv_2637,A,A,E,,I+T,,Functions,Coordinate,Functions_collected
mv_2638,A,A,E,,I+T,,Functions,Coordinate,Functions_collected
mv_2640,y = 2 - 3sin(x),2,0.2,1.2,I+T,,Functions,Property,Functions_collected
mv_2641,0.5,0.5,0.2,1.2,I+T,,Functions,Property,Functions_collected
mv_2642,y = 1.8x,1.8,0.2,1.2,I+T,,Functions,Property,Functions_collected
mv_2643,0.5,0.5,0.2,1.2,I+T,,Functions,Property,Functions_collected
mv_2645,2.2,2.2,-5.35,-6.42,I+T,,Functions,Property,Functions_collected
mv_2646,0.5,0.5,-5.35,-6.42,I+T,,Functions,Property,Functions_collected
mv_2647,2x^2 + 3x - 1,2,-5.35,-6.42,I+T,,Functions,Property,Functions_collected
mv_2648,0.5,0.5,-5.35,-6.42,I+T,,Functions,Property,Functions_collected
mv_2650,y = 3.5sin(x),3.5s,2,4.0,I+T,,Functions,Property,Functions_collected
mv_2651,1,1,2,4.0,I+T,,Functions,Property,Functions_collected
mv_2652,2x^2 - 4x + 3,2,2,4.0,I+T,,Functions,Property,Functions_collected
mv_2653,1,1,2,4.0,I+T,,Functions,Property,Functions_collected
mv_2655,x^2 + 2x - 1 = 0,2,7.7,9.24,I+T,,Functions,Expression,Functions_collected
mv_2656,2x^2 + 13x + 13,2,7.7,9.24,I+T,,Functions,Expression,Functions_collected
mv_2657,2x^2 + 13x + 13,2,7.7,9.24,I+T,,Functions,Expression,Functions_collected
mv_2658,2x^2 + 13x + 13,2,7.7,9.24,I+T,,Functions,Expression,Functions_collected
mv_2660,3.5,3.5,1.5,1.8,I+T,,Functions,Property,Functions_collected
mv_2661,3.5,3.5,1.5,1.8,I+T,,Functions,Property,Functions_collected
mv_2662,3.5,3.5,1.5,1.8,I+T,,Functions,Property,Functions_collected
mv_2663,3.5,3.5,1.5,1.8,I+T,,Functions,Property,Functions_collected
mv_2665,8.5,8.5,3.15,3.78,I+T,,Functions,Property,Functions_collected
mv_2666,8,8,3.15,3.78,I+T,,Functions,Property,Functions_collected
mv_2667,8,8,3.15,3.78,I+T,,Functions,Property,Functions_collected
mv_2668,8,8,3.15,3.78,I+T,,Functions,Property,Functions_collected
mv_2670,1.2,1.2,4.6,5.52,I+T,,Functions,Property,Functions_collected
mv_2671,1,1,4.6,5.52,I+T,,Functions,Property,Functions_collected
mv_2672,3,3,4.6,5.52,I+T,,Functions,Property,Functions_collected
mv_2673,1,1,4.6,5.52,I+T,,Functions,Property,Functions_collected
mv_2675,13,13,5.3,6.36,I+T,,Functions,Property,Functions_collected
mv_2676,1,1,5.3,6.36,I+T,,Functions,Property,Functions_collected
mv_2677,2,2,5.3,6.36,I+T,,Functions,Property,Functions_collected
mv_2678,1,1,5.3,6.36,I+T,,Functions,Property,Functions_collected
mv_2680,2π,2,\pi,,I+T,,Functions,Property,Functions_collected
mv_2681,2π,2,\pi,,I+T,,Functions,Property,Functions_collected
mv_2682,0.8,0.8,\pi,,I+T,,Functions,Property,Functions_collected
mv_2683,2π,2,\pi,,I+T,,Functions,Property,Functions_collected
mv_2685,5,5,{8}{5} \pi,,I+T,,Functions,Property,Functions_collected
mv_2686,2π,2,{8}{5} \pi,,I+T,,Functions,Property,Functions_collected
mv_2687,1.0,1.0,{8}{5} \pi,,I+T,,Functions,Property,Functions_collected
mv_2688,2π,2,{8}{5} \pi,,I+T,,Functions,Property,Functions_collected
mv_2690,2π,2,4 \pi,,I+T,,Functions,Property,Functions_collected
mv_2691,2π,2,4 \pi,,I+T,,Functions,Property,Functions_collected
mv_2692,1.5,1.5,4 \pi,,I+T,,Functions,Property,Functions_collected
mv_2693,2π,2,4 \pi,,I+T,,Functions,Property,Functions_collected
mv_2695,1.25,1.25,14,17.0,I+T,,Functions,Property,Functions_collected
mv_2696,2π,2,14,17.0,I+T,,Functions,Property,Functions_collected
mv_2697,1.5,1.5,14,17.0,I+T,,Functions,Property,Functions_collected
mv_2698,2π,2,14,17.0,I+T,,Functions,Property,Functions_collected
mv_2700,y = 1.5sin(x),1.5s,3,4.0,I+T,,Functions,Property,Functions_collected
mv_2701,1/2,1,3,4.0,I+T,,Functions,Property,Functions_collected
mv_2702,1.5,1.5,3,4.0,I+T,,Functions,Property,Functions_collected
mv_2703,1/2,1,3,4.0,I+T,,Functions,Property,Functions_collected
mv_2705,9.8,9.8,6.5,7.8,I+T,,Functions,Property,Functions_collected
mv_2706,1,1,6.5,7.8,I+T,,Functions,Property,Functions_collected
mv_2707,1,1,6.5,7.8,I+T,,Functions,Property,Functions_collected
mv_2708,1,1,6.5,7.8,I+T,,Functions,Property,Functions_collected
mv_2710,f(x) = 2.5 \* cos(x - 9) + 1.5,2.5,3 \cos (2 \pi x+4 \pi)-6,,I+T,,Functions,Expression,Functions_collected
mv_2711,f(x) = sin(x),f(x),3 \cos (2 \pi x+4 \pi)-6,,I+T,,Functions,Expression,Functions_collected
mv_2712,f(x) = 2x + 3,2,3 \cos (2 \pi x+4 \pi)-6,,I+T,,Functions,Expression,Functions_collected
mv_2713,f(x) = sin(x),f(x),3 \cos (2 \pi x+4 \pi)-6,,I+T,,Functions,Expression,Functions_collected
mv_2715,A,A,C,,I+T,,Functions,Applied,Functions_collected
mv_2716,B,B,C,,I+T,,Functions,Applied,Functions_collected
mv_2717,B,B,C,,I+T,,Functions,Applied,Functions_collected
mv_2718,B,B,C,,I+T,,Functions,Applied,Functions_collected
mv_2720,B,B,B,,I+T,,Functions,Applied,Functions_collected
mv_2721,B,B,B,,I+T,,Functions,Applied,Functions_collected
mv_2722,B,B,B,,I+T,,Functions,Applied,Functions_collected
mv_2723,B,B,B,,I+T,,Functions,Applied,Functions_collected
mv_2725,A,A,A,,I+T,,Functions,Applied,Functions_collected
mv_2726,A,A,A,,I+T,,Functions,Applied,Functions_collected
mv_2727,A,A,A,,I+T,,Functions,Applied,Functions_collected
mv_2728,A,A,A,,I+T,,Functions,Applied,Functions_collected
mv_2730,h(x) = 3 - 2 \* cos(x),3,3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,,I+T,,Functions,Expression,Functions_collected
mv_2731,h(x) = sin(x),h(x),3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,,I+T,,Functions,Expression,Functions_collected
