item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_1627,A,A,A,nan,I+T_perp
mv_1628,A,A,A,nan,I+T_perp
mv_1630,D,D,11.8,14.16,I+T_perp
mv_1631,C,C,11.8,14.16,I+T_perp
mv_1632,C,C,11.8,14.16,I+T_perp
mv_1633,C,C,11.8,14.16,I+T_perp
mv_1635,C,C,22.3,26.76,I+T_perp
mv_1636,C,C,22.3,26.76,I+T_perp
mv_1637,C,C,22.3,26.76,I+T_perp
mv_1638,C,C,22.3,26.76,I+T_perp
mv_1640,2310.0,2310.0,2191.7 metres,nan,I+T_perp
mv_1641,2780.0,2780.0,2191.7 metres,nan,I+T_perp
mv_1642,2780.0,2780.0,2191.7 metres,nan,I+T_perp
mv_1643,2780.0,2780.0,2191.7 metres,nan,I+T_perp
mv_1645,C,C,S 23.5 ^\circ W,nan,I+T_perp
mv_1646,C,C,S 23.5 ^\circ W,nan,I+T_perp
mv_1647,C,C,S 23.5 ^\circ W,nan,I+T_perp
mv_1648,C,C,S 23.5 ^\circ W,nan,I+T_perp
mv_1650,C,C,315^\circT,nan,I+T_perp
mv_1651,C,C,315^\circT,nan,I+T_perp
mv_1652,C,C,315^\circT,nan,I+T_perp
mv_1653,C,C,315^\circT,nan,I+T_perp
mv_1655,C,C,230 ^\circ T,nan,I+T_perp
mv_1656,C,C,230 ^\circ T,nan,I+T_perp
mv_1657,C,C,230 ^\circ T,nan,I+T_perp
mv_1658,C,C,230 ^\circ T,nan,I+T_perp
mv_1660,C,C,217 ^\circ T,nan,I+T_perp
mv_1661,C,C,217 ^\circ T,nan,I+T_perp
mv_1662,C,C,217 ^\circ T,nan,I+T_perp
mv_1663,C,C,217 ^\circ T,nan,I+T_perp
mv_1665,C,C,118掳T,nan,I+T_perp
mv_1666,C,C,118掳T,nan,I+T_perp
mv_1667,C,C,118掳T,nan,I+T_perp
mv_1668,C,C,118掳T,nan,I+T_perp
mv_1670,C,C,212°T,nan,I+T_perp
mv_1671,C,C,212°T,nan,I+T_perp
mv_1672,C,C,212°T,nan,I+T_perp
mv_1673,C,C,212°T,nan,I+T_perp
mv_1675,C,C,329° T,nan,I+T_perp
mv_1676,C,C,329° T,nan,I+T_perp
mv_1677,C,C,329° T,nan,I+T_perp
mv_1678,C,C,329° T,nan,I+T_perp
mv_1680,C,C,270 ^\circ T,nan,I+T_perp
mv_1681,C,C,270 ^\circ T,nan,I+T_perp
mv_1682,C,C,270 ^\circ T,nan,I+T_perp
mv_1683,C,C,270 ^\circ T,nan,I+T_perp
mv_1685,C,C,319 ^\circ T,nan,I+T_perp
mv_1686,C,C,319 ^\circ T,nan,I+T_perp
mv_1687,C,C,319 ^\circ T,nan,I+T_perp
mv_1688,C,C,319 ^\circ T,nan,I+T_perp
mv_1690,A,A,090^\circ T,nan,I+T_perp
mv_1691,A,A,090^\circ T,nan,I+T_perp
mv_1692,C,C,090^\circ T,nan,I+T_perp
mv_1693,A. 090^\circ T,A,090^\circ T,nan,I+T_perp
mv_1695,B. 082 ^\circ T,B,053 ^\circ T,nan,I+T_perp
mv_1696,B. 082 ^\circ T,B,053 ^\circ T,nan,I+T_perp
mv_1697,C,C,053 ^\circ T,nan,I+T_perp
mv_1698,B. 082 ^\circ T,B,053 ^\circ T,nan,I+T_perp
mv_1700,C,C,132 ^\circT,nan,I+T_perp
mv_1701,C,C,132 ^\circT,nan,I+T_perp
mv_1702,C,C,132 ^\circT,nan,I+T_perp
mv_1703,C,C,132 ^\circT,nan,I+T_perp
mv_1705,C,C,221 ^\circ T,nan,I+T_perp
mv_1706,C,C,221 ^\circ T,nan,I+T_perp
mv_1707,C,C,221 ^\circ T,nan,I+T_perp
mv_1708,C,C,221 ^\circ T,nan,I+T_perp
mv_1710,C,C,62^\circ,nan,I+T_perp
mv_1711,A,A,62^\circ,nan,I+T_perp
mv_1712,A,A,62^\circ,nan,I+T_perp
mv_1713,A,A,62^\circ,nan,I+T_perp
mv_1715,35.0,35.0,53.6^\circ,nan,I+T_perp
mv_1716,B,B,53.6^\circ,nan,I+T_perp
mv_1717,B,B,53.6^\circ,nan,I+T_perp
mv_1718,B,B,53.6^\circ,nan,I+T_perp
mv_1720,C,C,90.1,108.12,I+T_perp
mv_1721,B,B,90.1,108.12,I+T_perp
mv_1722,B,B,90.1,108.12,I+T_perp
mv_1723,108.1,108.1,90.1,108.12,I+T_perp
mv_1725,B,B,37.23,44.68,I+T_perp
mv_1726,44.68,44.68,37.23,44.68,I+T_perp
mv_1727,44.68,44.68,37.23,44.68,I+T_perp
mv_1728,B,B,37.23,44.68,I+T_perp
mv_1730,23,23,19,23.0,I+T_perp
mv_1731,23,23,19,23.0,I+T_perp
mv_1732,23,23,19,23.0,I+T_perp
mv_1733,23,23,19,23.0,I+T_perp
mv_1735,342,342,285,342.0,I+T_perp
mv_1736,342,342,285,342.0,I+T_perp
mv_1737,342,342,285,342.0,I+T_perp
mv_1738,342,342,285,342.0,I+T_perp
mv_1740,D,D,53.13,63.76,I+T_perp
mv_1741,C,C,53.13,63.76,I+T_perp
mv_1742,C,C,53.13,63.76,I+T_perp
mv_1743,C,C,53.13,63.76,I+T_perp
mv_1745,2026,2026,1688,2026.0,I+T_perp
mv_1746,2026,2026,1688,2026.0,I+T_perp
mv_1747,2026,2026,1688,2026.0,I+T_perp
mv_1748,2026,2026,1688,2026.0,I+T_perp
mv_1750,10.3,10.3,4.4 m,nan,I+T_perp
mv_1751,25.0,25.0,4.4 m,nan,I+T_perp
mv_1752,25.0,25.0,4.4 m,nan,I+T_perp
mv_1753,17.0,17.0,4.4 m,nan,I+T_perp
mv_1755,C,C,675 m,nan,I+T_perp
mv_1756,1000,1000,675 m,nan,I+T_perp
mv_1757,1000,1000,675 m,nan,I+T_perp
mv_1758,1000,1000,675 m,nan,I+T_perp
mv_1760,34,34,28,34.0,I+T_perp
mv_1761,C,C,28,34.0,I+T_perp
mv_1762,C,C,28,34.0,I+T_perp
mv_1763,C,C,28,34.0,I+T_perp
mv_1765,C,C,45.32,54.38,I+T_perp
mv_1766,C,C,45.32,54.38,I+T_perp
mv_1767,C,C,45.32,54.38,I+T_perp
mv_1768,C,C,45.32,54.38,I+T_perp
mv_1770,C,C,93.31,111.97,I+T_perp
mv_1771,C,C,93.31,111.97,I+T_perp
mv_1772,C,C,93.31,111.97,I+T_perp
mv_1773,C,C,93.31,111.97,I+T_perp
mv_1775,A,A,18.05,21.66,I+T_perp
mv_1776,C,C,18.05,21.66,I+T_perp
mv_1777,C,C,18.05,21.66,I+T_perp
mv_1778,C,C,18.05,21.66,I+T_perp
mv_1780,45,45,35掳,nan,I+T_perp
mv_1781,C,C,35掳,nan,I+T_perp
mv_1782,C,C,35掳,nan,I+T_perp
mv_1783,C,C,35掳,nan,I+T_perp
mv_1785,C,C,24.6,29.52,I+T_perp
mv_1786,C,C,24.6,29.52,I+T_perp
mv_1787,C,C,24.6,29.52,I+T_perp
mv_1788,C,C,24.6,29.52,I+T_perp
mv_1790,C,C,51.1,61.32,I+T_perp
mv_1791,61.3,61.3,51.1,61.32,I+T_perp
mv_1792,61.3,61.3,51.1,61.32,I+T_perp
mv_1793,61.3,61.3,51.1,61.32,I+T_perp
mv_1795,C,C,6.3,7.56,I+T_perp
mv_1796,C,C,6.3,7.56,I+T_perp
mv_1797,C,C,6.3,7.56,I+T_perp
mv_1798,C,C,6.3,7.56,I+T_perp
mv_1800,C,C,9,11.0,I+T_perp
mv_1801,C,C,9,11.0,I+T_perp
mv_1802,C,C,9,11.0,I+T_perp
mv_1803,C,C,9,11.0,I+T_perp
mv_1805,D,D,229,275.0,I+T_perp
mv_1806,C,C,229,275.0,I+T_perp
mv_1807,C,C,229,275.0,I+T_perp
mv_1808,275,275,229,275.0,I+T_perp
mv_1810,C,C,21.6,25.92,I+T_perp
mv_1811,C,C,21.6,25.92,I+T_perp
mv_1812,C,C,21.6,25.92,I+T_perp
mv_1813,C,C,21.6,25.92,I+T_perp
mv_1815,89.82,89.82,74.85,89.82,I+T_perp
mv_1816,89.82,89.82,74.85,89.82,I+T_perp
mv_1817,89.82,89.82,74.85,89.82,I+T_perp
mv_1818,89.82,89.82,74.85,89.82,I+T_perp
mv_1820,28.7,28.7,23.9,28.68,I+T_perp
mv_1821,C,C,23.9,28.68,I+T_perp
mv_1822,C,C,23.9,28.68,I+T_perp
mv_1823,C,C,23.9,28.68,I+T_perp
mv_1825,10.0,10.0,4.6 m,nan,I+T_perp
mv_1826,B,B,4.6 m,nan,I+T_perp
mv_1827,B,B,4.6 m,nan,I+T_perp
mv_1828,36.5,36.5,4.6 m,nan,I+T_perp
mv_1830,C,C,4.4,5.28,I+T_perp
mv_1831,5.3,5.3,4.4,5.28,I+T_perp
mv_1832,5.3,5.3,4.4,5.28,I+T_perp
mv_1833,5.3,5.3,4.4,5.28,I+T_perp
mv_1835,932,932,777,932.0,I+T_perp
mv_1836,932,932,777,932.0,I+T_perp
mv_1837,932,932,777,932.0,I+T_perp
mv_1838,932,932,777,932.0,I+T_perp
mv_1840,C,C,1,3.0,I+T_perp
mv_1841,3,3,1,3.0,I+T_perp
mv_1842,3,3,1,3.0,I+T_perp
mv_1843,3,3,1,3.0,I+T_perp
mv_1845,45,45,45^\circ,nan,I+T_perp
mv_1846,45,45,45^\circ,nan,I+T_perp
mv_1847,45,45,45^\circ,nan,I+T_perp
mv_1848,45,45,45^\circ,nan,I+T_perp
mv_1850,26,26,22,26.0,I+T_perp
mv_1851,C,C,22,26.0,I+T_perp
mv_1852,C,C,22,26.0,I+T_perp
mv_1853,C,C,22,26.0,I+T_perp
mv_1855,60,60,60^\circ,nan,I+T_perp
mv_1856,60,60,60^\circ,nan,I+T_perp
mv_1857,60,60,60^\circ,nan,I+T_perp
mv_1858,60,60,60^\circ,nan,I+T_perp
mv_1860,20,20,17,20.0,I+T_perp
mv_1861,C,C,17,20.0,I+T_perp
mv_1862,C,C,17,20.0,I+T_perp
mv_1863,C,C,17,20.0,I+T_perp
mv_1865,C,C,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1866,C,C,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1867,C,C,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1868,C,C,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1870,x = 8,8,4\sqrt{6},nan,I+T_perp
mv_1871,C,C,4\sqrt{6},nan,I+T_perp
mv_1872,C,C,4\sqrt{6},nan,I+T_perp
mv_1873,C,C,4\sqrt{6},nan,I+T_perp
mv_1875,C,C,4\sqrt{3},nan,I+T_perp
mv_1876,4,4,4\sqrt{3},nan,I+T_perp
mv_1877,4,4,4\sqrt{3},nan,I+T_perp
mv_1878,4,4,4\sqrt{3},nan,I+T_perp
mv_1880,A,A,\frac{9\sqrt{3}}{2},nan,I+T_perp
mv_1881,A,A,\frac{9\sqrt{3}}{2},nan,I+T_perp
mv_1882,A,A,\frac{9\sqrt{3}}{2},nan,I+T_perp
mv_1883,A,A,\frac{9\sqrt{3}}{2},nan,I+T_perp
mv_1885,8\sqrt{3},8,4\sqrt{5},nan,I+T_perp
mv_1886,8\sqrt{5},8,4\sqrt{5},nan,I+T_perp
mv_1887,8\sqrt{5},8,4\sqrt{5},nan,I+T_perp
mv_1888,8\sqrt{5},8,4\sqrt{5},nan,I+T_perp
mv_1890,12,12,4+4\sqrt{3},nan,I+T_perp
mv_1891,C,C,4+4\sqrt{3},nan,I+T_perp
mv_1892,C,C,4+4\sqrt{3},nan,I+T_perp
mv_1893,C,C,4+4\sqrt{3},nan,I+T_perp
mv_1895,C,C,1,3.0,I+T_perp
mv_1896,3,3,1,3.0,I+T_perp
mv_1897,3,3,1,3.0,I+T_perp
mv_1898,3,3,1,3.0,I+T_perp
mv_1900,C,C,22,26.0,I+T_perp
mv_1901,C,C,22,26.0,I+T_perp
mv_1902,C,C,22,26.0,I+T_perp
mv_1903,C,C,22,26.0,I+T_perp
mv_1905,60,60,60^\circ,nan,I+T_perp
mv_1906,60,60,60^\circ,nan,I+T_perp
mv_1907,60,60,60^\circ,nan,I+T_perp
mv_1908,60,60,60^\circ,nan,I+T_perp
mv_1910,C,C,2,4.0,I+T_perp
mv_1911,4,4,2,4.0,I+T_perp
mv_1912,4,4,2,4.0,I+T_perp
mv_1913,4,4,2,4.0,I+T_perp
mv_1915,C,C,17,20.0,I+T_perp
mv_1916,C,C,17,20.0,I+T_perp
mv_1917,C,C,17,20.0,I+T_perp
mv_1918,C,C,17,20.0,I+T_perp
mv_1920,C,C,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1921,C,C,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1922,C,C,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1923,C,C,\frac{\sqrt{30}}{2},nan,I+T_perp
mv_1925,C,C,4\sqrt{6},nan,I+T_perp
mv_1926,C,C,4\sqrt{6},nan,I+T_perp
mv_1927,C,C,4\sqrt{6},nan,I+T_perp
mv_1928,C,C,4\sqrt{6},nan,I+T_perp
mv_1930,C,C,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_perp
mv_1931,C,C,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_perp
mv_1932,C,C,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_perp
mv_1933,C,C,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_perp
mv_1935,C,C,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_perp
mv_1936,C,C,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_perp
mv_1937,C,C,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_perp
mv_1938,C,C,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_perp
mv_1940,C,C,$C=40.84 \mathrm{~cm}$,nan,I+T_perp
mv_1941,C,C,$C=40.84 \mathrm{~cm}$,nan,I+T_perp
mv_1942,C,C,$C=40.84 \mathrm{~cm}$,nan,I+T_perp
mv_1943,C,C,$C=40.84 \mathrm{~cm}$,nan,I+T_perp
mv_1945,7.00,7.00,$$r=7.00$$,nan,I+T_perp
mv_1946,7.00,7.00,$$r=7.00$$,nan,I+T_perp
mv_1947,7.00,7.00,$$r=7.00$$,nan,I+T_perp
mv_1948,7.00,7.00,$$r=7.00$$,nan,I+T_perp
mv_1950,21.00,21.00,$D=13.37$,nan,I+T_perp
mv_1951,84.00,84.00,$D=13.37$,nan,I+T_perp
mv_1952,84.00,84.00,$D=13.37$,nan,I+T_perp
mv_1953,84.00,84.00,$D=13.37$,nan,I+T_perp
mv_1955,31.4,31.4,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_perp
mv_1956,C,C,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_perp
mv_1957,C,C,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_perp
mv_1958,C,C,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_perp
mv_1960,113.1,113.1,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1961,28.3,28.3,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1962,28.3,28.3,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1963,28.3,28.3,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1965,3.1,3.1,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1966,C,C,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1967,C,C,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1968,C,C,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1970,9\pi \text{ cm}^2,9,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1971,9\pi \text{ cm}^2,9,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1972,$\pi $,$\pi,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1973,9\pi \text{ cm}^2,9,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1975,C,C,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1976,C,C,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1977,C,C,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1978,C,C,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1980,7853.98,7853.98,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1981,7853.98,7853.98,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1982,C,C,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1983,7853.98,7853.98,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_1985,A,A,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1986,None,None,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1987,None,None,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1988,None,None,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_1990,C,C,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_1991,A,A,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_1992,A,A,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_1993,A,A,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_1995,C,C,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_perp
mv_1996,C,C,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_perp
mv_1997,C,C,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_perp
mv_1998,C,C,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_perp
mv_2000,C,C,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2001,C,C,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2002,C,C,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2003,C,C,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2005,C,C,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2006,C,C,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2007,C,C,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2008,C,C,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2010,C,C,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2011,C,C,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2012,C,C,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2013,C,C,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2015,None,None,7298.6737 \mathrm{~mm}^{2},nan,I+T_perp
mv_2016,None,None,7298.6737 \mathrm{~mm}^{2},nan,I+T_perp
mv_2017,None,None,7298.6737 \mathrm{~mm}^{2},nan,I+T_perp
mv_2018,None,None,7298.6737 \mathrm{~mm}^{2},nan,I+T_perp
mv_2020,1060.00,1060.00,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2021,1063.20,1063.20,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2022,1063.20,1063.20,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2023,1063.20,1063.20,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_2025,1000.00,1000.00,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2026,1031.25,1031.25,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2027,1031.25,1031.25,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2028,1031.25,1031.25,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2030,10.3,10.3,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_perp
mv_2031,A,A,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_perp
mv_2032,A,A,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_perp
mv_2033,A,A,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_perp
mv_2035,14.00,14.00,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_perp
mv_2036,14.00 cm,14.00 cm,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_perp
mv_2037,14.00 cm,14.00 cm,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_perp
mv_2038,14.00 cm,14.00 cm,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_perp
mv_2040,25.13,25.13,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_perp
mv_2041,C,C,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_perp
mv_2042,C,C,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_perp
mv_2043,C,C,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_perp
mv_2045,160.4,160.4,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_perp
mv_2046,160.4,160.4,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_perp
mv_2047,160.4,160.4,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_perp
mv_2048,160.4,160.4,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_perp
mv_2050,C,C,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_perp
mv_2051,C,C,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_perp
mv_2052,C,C,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_perp
mv_2053,C,C,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_perp
mv_2055,10.50,10.50,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2056,10.50,10.50,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2057,10.50,10.50,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2058,10.50,10.50,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_2060,10.0,10.0,$r=24.4$,nan,I+T_perp
mv_2061,10.0,10.0,$r=24.4$,nan,I+T_perp
mv_2062,10.0,10.0,$r=24.4$,nan,I+T_perp
mv_2063,10.0,10.0,$r=24.4$,nan,I+T_perp
mv_2065,12.25,12.25,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_perp
mv_2066,C,C,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_perp
mv_2067,C,C,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_perp
mv_2068,C,C,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_perp
mv_2070,156.1,156.1,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2071,151.2,151.2,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2072,151.2,151.2,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2073,151.2,151.2,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_perp
mv_2075,C,C,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2076,C,C,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2077,C,C,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2078,C,C,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_perp
mv_2080,94,94,Perimeter $=94 \mathrm{~cm}$,nan,I+T_perp
mv_2081,C,C,Perimeter $=94 \mathrm{~cm}$,nan,I+T_perp
mv_2082,C,C,Perimeter $=94 \mathrm{~cm}$,nan,I+T_perp
mv_2083,C,C,Perimeter $=94 \mathrm{~cm}$,nan,I+T_perp
mv_2085,60,60,Perimeter $=74 \mathrm{~mm}$,nan,I+T_perp
mv_2086,60,60,Perimeter $=74 \mathrm{~mm}$,nan,I+T_perp
mv_2087,60,60,Perimeter $=74 \mathrm{~mm}$,nan,I+T_perp
mv_2088,60,60,Perimeter $=74 \mathrm{~mm}$,nan,I+T_perp
mv_2090,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_perp
mv_2091,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_perp
mv_2092,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_perp
mv_2093,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_perp
mv_2095,C,C,$5=s$,nan,I+T_perp
mv_2096,None,None,$5=s$,nan,I+T_perp
mv_2097,C,C,$5=s$,nan,I+T_perp
mv_2098,None,None,$5=s$,nan,I+T_perp
mv_2100,115,115,96,115.0,I+T_perp
mv_2101,115,115,96,115.0,I+T_perp
mv_2102,115,115,96,115.0,I+T_perp
mv_2103,115,115,96,115.0,I+T_perp
mv_2105,43,43,36,43.0,I+T_perp
mv_2106,43,43,36,43.0,I+T_perp
mv_2107,43,43,36,43.0,I+T_perp
mv_2108,43,43,36,43.0,I+T_perp
mv_2110,nan,nan,3799 km,nan,I+T_perp
mv_2111,nan,nan,3799 km,nan,I+T_perp
mv_2112,nan,nan,3799 km,nan,I+T_perp
mv_2113,nan,nan,3799 km,nan,I+T_perp
mv_2115,10.53,10.53,60.21 \mathrm{m}^2,nan,I+T_perp
mv_2116,6.52,6.52,60.21 \mathrm{m}^2,nan,I+T_perp
mv_2117,6.52,6.52,60.21 \mathrm{m}^2,nan,I+T_perp
mv_2118,15.62,15.62,60.21 \mathrm{m}^2,nan,I+T_perp
mv_2120,1200,1200,1389.32 \mathrm{m}^2,nan,I+T_perp
mv_2121,2200,2200,1389.32 \mathrm{m}^2,nan,I+T_perp
mv_2122,2200,2200,1389.32 \mathrm{m}^2,nan,I+T_perp
mv_2123,2200,2200,1389.32 \mathrm{m}^2,nan,I+T_perp
mv_2125,C,C,729,875.0,I+T_perp
mv_2126,D,D,729,875.0,I+T_perp
mv_2127,D,D,729,875.0,I+T_perp
mv_2128,D,D,729,875.0,I+T_perp
mv_2130,C,C,N 34° W,nan,I+T_perp
mv_2131,C,C,N 34° W,nan,I+T_perp
mv_2132,C,C,N 34° W,nan,I+T_perp
mv_2133,C,C,N 34° W,nan,I+T_perp
mv_2135,2500\pi \text{ square units},2500,\frac{1225\pi }{2} \text { units }^2,nan,I+T_perp
mv_2136,2500\pi \text{ units}^2,2500,\frac{1225\pi }{2} \text { units }^2,nan,I+T_perp
mv_2137,2500\pi^2,2500,\frac{1225\pi }{2} \text { units }^2,nan,I+T_perp
mv_2138,2500\pi \text{ square units},2500,\frac{1225\pi }{2} \text { units }^2,nan,I+T_perp
mv_2140,B. False,B,False,nan,I+T_perp
mv_2141,B. False,B,False,nan,I+T_perp
mv_2142,B. False,B,False,nan,I+T_perp
mv_2143,B. False,B,False,nan,I+T_perp
mv_2145,A. False,A,False,nan,I+T_perp
mv_2146,A. False,A,False,nan,I+T_perp
mv_2147,A. False,A,False,nan,I+T_perp
mv_2148,A. False,A,False,nan,I+T_perp
mv_2150,15,15,$h=15$,nan,I+T_perp
mv_2151,15,15,$h=15$,nan,I+T_perp
mv_2152,15,15,$h=15$,nan,I+T_perp
mv_2153,15,15,$h=15$,nan,I+T_perp
mv_2155,D,D,8.246,9.9,I+T_perp
