item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_1557,A,A,B,nan,I+T_masked
mv_1558,A,A,B,nan,I+T_masked
mv_1560,A,A,B,nan,I+T_masked
mv_1561,A,A,B,nan,I+T_masked
mv_1562,A,A,B,nan,I+T_masked
mv_1563,A,A,B,nan,I+T_masked
mv_1565,A,A,C,nan,I+T_masked
mv_1566,A,A,C,nan,I+T_masked
mv_1567,A,A,C,nan,I+T_masked
mv_1568,C,C,C,nan,I+T_masked
mv_1570,A,A,D,nan,I+T_masked
mv_1571,A,A,D,nan,I+T_masked
mv_1572,A,A,D,nan,I+T_masked
mv_1573,A,A,D,nan,I+T_masked
mv_1575,A,A,C,nan,I+T_masked
mv_1576,A,A,C,nan,I+T_masked
mv_1577,A,A,C,nan,I+T_masked
mv_1578,A,A,C,nan,I+T_masked
mv_1580,A,A,B,nan,I+T_masked
mv_1581,A,A,B,nan,I+T_masked
mv_1582,A,A,B,nan,I+T_masked
mv_1583,A,A,B,nan,I+T_masked
mv_1585,A,A,C,nan,I+T_masked
mv_1586,A,A,C,nan,I+T_masked
mv_1587,A,A,C,nan,I+T_masked
mv_1588,A,A,C,nan,I+T_masked
mv_1590,A,A,A,nan,I+T_masked
mv_1591,A,A,A,nan,I+T_masked
mv_1592,A,A,A,nan,I+T_masked
mv_1593,A,A,A,nan,I+T_masked
mv_1595,A,A,C,nan,I+T_masked
mv_1596,A,A,C,nan,I+T_masked
mv_1597,A,A,C,nan,I+T_masked
mv_1598,A: 9,A,C,nan,I+T_masked
mv_1600,A,A,C,nan,I+T_masked
mv_1601,A,A,C,nan,I+T_masked
mv_1602,A,A,C,nan,I+T_masked
mv_1603,A,A,C,nan,I+T_masked
mv_1605,A,A,C,nan,I+T_masked
mv_1606,A,A,C,nan,I+T_masked
mv_1607,A,A,C,nan,I+T_masked
mv_1608,A,A,C,nan,I+T_masked
mv_1610,B,B,D,nan,I+T_masked
mv_1611,B,B,D,nan,I+T_masked
mv_1612,B,B,D,nan,I+T_masked
mv_1613,C,C,D,nan,I+T_masked
mv_1615,A,A,C,nan,I+T_masked
mv_1616,A,A,C,nan,I+T_masked
mv_1617,A,A,C,nan,I+T_masked
mv_1618,A,A,C,nan,I+T_masked
mv_1620,A,A,B,nan,I+T_masked
mv_1621,A,A,B,nan,I+T_masked
mv_1622,A,A,B,nan,I+T_masked
mv_1623,A,A,B,nan,I+T_masked
mv_1625,A,A,A,nan,I+T_masked
mv_1626,A,A,A,nan,I+T_masked
mv_1627,A,A,A,nan,I+T_masked
mv_1628,A,A,A,nan,I+T_masked
mv_1630,355,355,11.8,14.16,I+T_masked
mv_1631,10.7,10.7,11.8,14.16,I+T_masked
mv_1632,10.7,10.7,11.8,14.16,I+T_masked
mv_1633,10.7,10.7,11.8,14.16,I+T_masked
mv_1635,17.6,17.6,22.3,26.76,I+T_masked
mv_1636,17.6,17.6,22.3,26.76,I+T_masked
mv_1637,17.6,17.6,22.3,26.76,I+T_masked
mv_1638,17.6,17.6,22.3,26.76,I+T_masked
mv_1640,966,966,2191.7 metres,nan,I+T_masked
mv_1641,145.96,145.96,2191.7 metres,nan,I+T_masked
mv_1642,145.96,145.96,2191.7 metres,nan,I+T_masked
mv_1643,1496,1496,2191.7 metres,nan,I+T_masked
mv_1645,190,190,S 23.5 ^\circ W,nan,I+T_masked
mv_1646,190,190,S 23.5 ^\circ W,nan,I+T_masked
mv_1647,190,190,S 23.5 ^\circ W,nan,I+T_masked
mv_1648,190,190,S 23.5 ^\circ W,nan,I+T_masked
mv_1650,45,45,315^\circT,nan,I+T_masked
mv_1651,45,45,315^\circT,nan,I+T_masked
mv_1652,45,45,315^\circT,nan,I+T_masked
mv_1653,45,45,315^\circT,nan,I+T_masked
mv_1655,50,50,230 ^\circ T,nan,I+T_masked
mv_1656,50,50,230 ^\circ T,nan,I+T_masked
mv_1657,50,50,230 ^\circ T,nan,I+T_masked
mv_1658,50,50,230 ^\circ T,nan,I+T_masked
mv_1660,120,120,217 ^\circ T,nan,I+T_masked
mv_1661,180,180,217 ^\circ T,nan,I+T_masked
mv_1662,45,45,217 ^\circ T,nan,I+T_masked
mv_1663,180,180,217 ^\circ T,nan,I+T_masked
mv_1665,29,29,118掳T,nan,I+T_masked
mv_1666,29.5,29.5,118掳T,nan,I+T_masked
mv_1667,29.5,29.5,118掳T,nan,I+T_masked
mv_1668,28.9,28.9,118掳T,nan,I+T_masked
mv_1670,320,320,212°T,nan,I+T_masked
mv_1671,320,320,212°T,nan,I+T_masked
mv_1672,320,320,212°T,nan,I+T_masked
mv_1673,320,320,212°T,nan,I+T_masked
mv_1675,315,315,329° T,nan,I+T_masked
mv_1676,315,315,329° T,nan,I+T_masked
mv_1677,315,315,329° T,nan,I+T_masked
mv_1678,315,315,329° T,nan,I+T_masked
mv_1680,135,135,270 ^\circ T,nan,I+T_masked
mv_1681,37,37,270 ^\circ T,nan,I+T_masked
mv_1682,37,37,270 ^\circ T,nan,I+T_masked
mv_1683,370,370,270 ^\circ T,nan,I+T_masked
mv_1685,390,390,319 ^\circ T,nan,I+T_masked
mv_1686,390,390,319 ^\circ T,nan,I+T_masked
mv_1687,390,390,319 ^\circ T,nan,I+T_masked
mv_1688,390,390,319 ^\circ T,nan,I+T_masked
mv_1690,B,B,090^\circ T,nan,I+T_masked
mv_1691,B,B,090^\circ T,nan,I+T_masked
mv_1692,49,49,090^\circ T,nan,I+T_masked
mv_1693,B,B,090^\circ T,nan,I+T_masked
mv_1695,B,B,053 ^\circ T,nan,I+T_masked
mv_1696,B,B,053 ^\circ T,nan,I+T_masked
mv_1697,347,347,053 ^\circ T,nan,I+T_masked
mv_1698,B,B,053 ^\circ T,nan,I+T_masked
mv_1700,45,45,132 ^\circT,nan,I+T_masked
mv_1701,45,45,132 ^\circT,nan,I+T_masked
mv_1702,45,45,132 ^\circT,nan,I+T_masked
mv_1703,45,45,132 ^\circT,nan,I+T_masked
mv_1705,135,135,221 ^\circ T,nan,I+T_masked
mv_1706,40,40,221 ^\circ T,nan,I+T_masked
mv_1707,40,40,221 ^\circ T,nan,I+T_masked
mv_1708,40,40,221 ^\circ T,nan,I+T_masked
mv_1710,32,32,62^\circ,nan,I+T_masked
mv_1711,3.2,3.2,62^\circ,nan,I+T_masked
mv_1712,3.2,3.2,62^\circ,nan,I+T_masked
mv_1713,32,32,62^\circ,nan,I+T_masked
mv_1715,0.0,0.0,53.6^\circ,nan,I+T_masked
mv_1716,42,42,53.6^\circ,nan,I+T_masked
mv_1717,42,42,53.6^\circ,nan,I+T_masked
mv_1718,42,42,53.6^\circ,nan,I+T_masked
mv_1720,116,116,90.1,108.12,I+T_masked
mv_1721,116,116,90.1,108.12,I+T_masked
mv_1722,116,116,90.1,108.12,I+T_masked
mv_1723,116,116,90.1,108.12,I+T_masked
mv_1725,25,25,37.23,44.68,I+T_masked
mv_1726,25,25,37.23,44.68,I+T_masked
mv_1727,25,25,37.23,44.68,I+T_masked
mv_1728,25,25,37.23,44.68,I+T_masked
mv_1730,20,20,19,23.0,I+T_masked
mv_1731,43,43,19,23.0,I+T_masked
mv_1732,43,43,19,23.0,I+T_masked
mv_1733,43,43,19,23.0,I+T_masked
mv_1735,19,19,285,342.0,I+T_masked
mv_1736,40,40,285,342.0,I+T_masked
mv_1737,40,40,285,342.0,I+T_masked
mv_1738,40,40,285,342.0,I+T_masked
mv_1740,30,30,53.13,63.76,I+T_masked
mv_1741,5,5,53.13,63.76,I+T_masked
mv_1742,5,5,53.13,63.76,I+T_masked
mv_1743,5,5,53.13,63.76,I+T_masked
mv_1745,1000,1000,1688,2026.0,I+T_masked
mv_1746,100,100,1688,2026.0,I+T_masked
mv_1747,100,100,1688,2026.0,I+T_masked
mv_1748,100,100,1688,2026.0,I+T_masked
mv_1750,10,10,4.4 m,nan,I+T_masked
mv_1751,22.5,22.5,4.4 m,nan,I+T_masked
mv_1752,22.5,22.5,4.4 m,nan,I+T_masked
mv_1753,25m,25m,4.4 m,nan,I+T_masked
mv_1755,100,100,675 m,nan,I+T_masked
mv_1756,10,10,675 m,nan,I+T_masked
mv_1757,10,10,675 m,nan,I+T_masked
mv_1758,1.5,1.5,675 m,nan,I+T_masked
mv_1760,35,35,28,34.0,I+T_masked
mv_1761,35,35,28,34.0,I+T_masked
mv_1762,35,35,28,34.0,I+T_masked
mv_1763,35,35,28,34.0,I+T_masked
mv_1765,45,45,45.32,54.38,I+T_masked
mv_1766,45.0,45.0,45.32,54.38,I+T_masked
mv_1767,45.0,45.0,45.32,54.38,I+T_masked
mv_1768,45.0,45.0,45.32,54.38,I+T_masked
mv_1770,1.5,1.5,93.31,111.97,I+T_masked
mv_1771,31.1,31.1,93.31,111.97,I+T_masked
mv_1772,31.1,31.1,93.31,111.97,I+T_masked
mv_1773,31.71,31.71,93.31,111.97,I+T_masked
mv_1775,10.0,10.0,18.05,21.66,I+T_masked
mv_1776,0.5,0.5,18.05,21.66,I+T_masked
mv_1777,0.5,0.5,18.05,21.66,I+T_masked
mv_1778,0.5,0.5,18.05,21.66,I+T_masked
mv_1780,35,35,35掳,nan,I+T_masked
mv_1781,35,35,35掳,nan,I+T_masked
mv_1782,35,35,35掳,nan,I+T_masked
mv_1783,35,35,35掳,nan,I+T_masked
mv_1785,37.5,37.5,24.6,29.52,I+T_masked
mv_1786,37.5,37.5,24.6,29.52,I+T_masked
mv_1787,37.5,37.5,24.6,29.52,I+T_masked
mv_1788,37.5,37.5,24.6,29.52,I+T_masked
mv_1790,67,67,51.1,61.32,I+T_masked
mv_1791,0.67,0.67,51.1,61.32,I+T_masked
mv_1792,0.67,0.67,51.1,61.32,I+T_masked
mv_1793,0.67,0.67,51.1,61.32,I+T_masked
mv_1795,7.3,7.3,6.3,7.56,I+T_masked
mv_1796,0.73,0.73,6.3,7.56,I+T_masked
mv_1797,0.73,0.73,6.3,7.56,I+T_masked
mv_1798,0.73,0.73,6.3,7.56,I+T_masked
mv_1800,22.5,22.5,9,11.0,I+T_masked
mv_1801,22,22,9,11.0,I+T_masked
mv_1802,22,22,9,11.0,I+T_masked
mv_1803,22.5,22.5,9,11.0,I+T_masked
mv_1805,3,3,229,275.0,I+T_masked
mv_1806,3,3,229,275.0,I+T_masked
mv_1807,3,3,229,275.0,I+T_masked
mv_1808,3,3,229,275.0,I+T_masked
mv_1810,21.5,21.5,21.6,25.92,I+T_masked
mv_1811,21.5,21.5,21.6,25.92,I+T_masked
mv_1812,21.5,21.5,21.6,25.92,I+T_masked
mv_1813,2.1,2.1,21.6,25.92,I+T_masked
mv_1815,35,35,74.85,89.82,I+T_masked
mv_1816,35.0,35.0,74.85,89.82,I+T_masked
mv_1817,6.5,6.5,74.85,89.82,I+T_masked
mv_1818,35.0,35.0,74.85,89.82,I+T_masked
mv_1820,2.34,2.34,23.9,28.68,I+T_masked
mv_1821,23.45,23.45,23.9,28.68,I+T_masked
mv_1822,23.45,23.45,23.9,28.68,I+T_masked
mv_1823,23.45,23.45,23.9,28.68,I+T_masked
mv_1825,27m,27m,4.6 m,nan,I+T_masked
mv_1826,27.0,27.0,4.6 m,nan,I+T_masked
mv_1827,27.0,27.0,4.6 m,nan,I+T_masked
mv_1828,27.1m,27.1m,4.6 m,nan,I+T_masked
mv_1830,10.6,10.6,4.4,5.28,I+T_masked
mv_1831,10.6,10.6,4.4,5.28,I+T_masked
mv_1832,10.6,10.6,4.4,5.28,I+T_masked
mv_1833,10.6,10.6,4.4,5.28,I+T_masked
mv_1835,1.5,1.5,777,932.0,I+T_masked
mv_1836,100,100,777,932.0,I+T_masked
mv_1837,100,100,777,932.0,I+T_masked
mv_1838,15,15,777,932.0,I+T_masked
mv_1840,60,60,1,3.0,I+T_masked
mv_1841,60,60,1,3.0,I+T_masked
mv_1842,60,60,1,3.0,I+T_masked
mv_1843,60,60,1,3.0,I+T_masked
mv_1845,45,45,45^\circ,nan,I+T_masked
mv_1846,45,45,45^\circ,nan,I+T_masked
mv_1847,45,45,45^\circ,nan,I+T_masked
mv_1848,45,45,45^\circ,nan,I+T_masked
mv_1850,w = 1.4142,1.4142,22,26.0,I+T_masked
mv_1851,1.5,1.5,22,26.0,I+T_masked
mv_1852,1.5,1.5,22,26.0,I+T_masked
mv_1853,1.5,1.5,22,26.0,I+T_masked
mv_1855,120,120,60^\circ,nan,I+T_masked
mv_1856,120,120,60^\circ,nan,I+T_masked
mv_1857,120,120,60^\circ,nan,I+T_masked
mv_1858,120,120,60^\circ,nan,I+T_masked
mv_1860,30,30,17,20.0,I+T_masked
mv_1861,30,30,17,20.0,I+T_masked
mv_1862,30,30,17,20.0,I+T_masked
mv_1863,30%,30,17,20.0,I+T_masked
mv_1865,30,30,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1866,30,30,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1867,30,30,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1868,30,30,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1870,4.5,4.5,4\sqrt{6},nan,I+T_masked
mv_1871,45,45,4\sqrt{6},nan,I+T_masked
mv_1872,45,45,4\sqrt{6},nan,I+T_masked
mv_1873,45,45,4\sqrt{6},nan,I+T_masked
mv_1875,45,45,4\sqrt{3},nan,I+T_masked
mv_1876,45,45,4\sqrt{3},nan,I+T_masked
mv_1877,45,45,4\sqrt{3},nan,I+T_masked
mv_1878,0.5,0.5,4\sqrt{3},nan,I+T_masked
mv_1880,9,9,\frac{9\sqrt{3}}{2},nan,I+T_masked
mv_1881,9,9,\frac{9\sqrt{3}}{2},nan,I+T_masked
mv_1882,9,9,\frac{9\sqrt{3}}{2},nan,I+T_masked
mv_1883,9,9,\frac{9\sqrt{3}}{2},nan,I+T_masked
mv_1885,5,5,4\sqrt{5},nan,I+T_masked
mv_1886,5,5,4\sqrt{5},nan,I+T_masked
mv_1887,5,5,4\sqrt{5},nan,I+T_masked
mv_1888,1.5,1.5,4\sqrt{5},nan,I+T_masked
mv_1890,0.5,0.5,4+4\sqrt{3},nan,I+T_masked
mv_1891,1.5,1.5,4+4\sqrt{3},nan,I+T_masked
mv_1892,1.5,1.5,4+4\sqrt{3},nan,I+T_masked
mv_1893,0.0,0.0,4+4\sqrt{3},nan,I+T_masked
mv_1895,60,60,1,3.0,I+T_masked
mv_1896,60,60,1,3.0,I+T_masked
mv_1897,60,60,1,3.0,I+T_masked
mv_1898,60,60,1,3.0,I+T_masked
mv_1900,45,45,22,26.0,I+T_masked
mv_1901,1.5,1.5,22,26.0,I+T_masked
mv_1902,1.5,1.5,22,26.0,I+T_masked
mv_1903,0.5,0.5,22,26.0,I+T_masked
mv_1905,12,12,60^\circ,nan,I+T_masked
mv_1906,12,12,60^\circ,nan,I+T_masked
mv_1907,12,12,60^\circ,nan,I+T_masked
mv_1908,12,12,60^\circ,nan,I+T_masked
mv_1910,30,30,2,4.0,I+T_masked
mv_1911,30,30,2,4.0,I+T_masked
mv_1912,30,30,2,4.0,I+T_masked
mv_1913,30,30,2,4.0,I+T_masked
mv_1915,30,30,17,20.0,I+T_masked
mv_1916,300,300,17,20.0,I+T_masked
mv_1917,300,300,17,20.0,I+T_masked
mv_1918,30,30,17,20.0,I+T_masked
mv_1920,30,30,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1921,30,30,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1922,30,30,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1923,30,30,\frac{\sqrt{30}}{2},nan,I+T_masked
mv_1925,45,45,4\sqrt{6},nan,I+T_masked
mv_1926,45,45,4\sqrt{6},nan,I+T_masked
mv_1927,45,45,4\sqrt{6},nan,I+T_masked
mv_1928,45,45,4\sqrt{6},nan,I+T_masked
mv_1930,20.0,20.0,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_masked
mv_1931,18.0,18.0,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_masked
mv_1932,18.0,18.0,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_masked
mv_1933,18.0,18.0,Circumference $=50.27 \mathrm{~cm}$,nan,I+T_masked
mv_1935,18.0,18.0,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_masked
mv_1936,18.5 cm,18.5 cm,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_masked
mv_1937,18.5 cm,18.5 cm,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_masked
mv_1938,18.5 cm,18.5 cm,Circumference $=113.1 \mathrm{~cm}$,nan,I+T_masked
mv_1940,13.09,13.09,$C=40.84 \mathrm{~cm}$,nan,I+T_masked
mv_1941,13.09,13.09,$C=40.84 \mathrm{~cm}$,nan,I+T_masked
mv_1942,13.09,13.09,$C=40.84 \mathrm{~cm}$,nan,I+T_masked
mv_1943,13.09,13.09,$C=40.84 \mathrm{~cm}$,nan,I+T_masked
mv_1945,44,44,$$r=7.00$$,nan,I+T_masked
mv_1946,44 cm,44 cm,$$r=7.00$$,nan,I+T_masked
mv_1947,44 cm,44 cm,$$r=7.00$$,nan,I+T_masked
mv_1948,44 cm,44 cm,$$r=7.00$$,nan,I+T_masked
mv_1950,42,42,$D=13.37$,nan,I+T_masked
mv_1951,42,42,$D=13.37$,nan,I+T_masked
mv_1952,42,42,$D=13.37$,nan,I+T_masked
mv_1953,42,42,$D=13.37$,nan,I+T_masked
mv_1955,10.0,10.0,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_masked
mv_1956,10.0,10.0,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_masked
mv_1957,10.0,10.0,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_masked
mv_1958,10.0,10.0,Perimeter $=35.7 \mathrm{~mm}$,nan,I+T_masked
mv_1960,1.0,1.0,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1961,1.0,1.0,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1962,1.0,1.0,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1963,1.0,1.0,Area $=113.1 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1965,2.0,2.0,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1966,0.0,0.0,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1967,0.0,0.0,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1968,0.0,0.0,Area $=9.4 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1970,3.1415926535897932384626433600000000000000000000000000000000000,3.1415926535897932384626433600000000000000000000000000000000000,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1971,3.1415926535897932384626433832795028841971693993751058209749445,3.1415926535897932384626433832795028841971693993751058209749445,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1972,3.1415926535897932384626433832795028848954937519541059973741897,3.1415926535897932384626433832795028848954937519541059973741897,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1973,3.1415926535897932384626433832795028841971693993751058209749445,3.1415926535897932384626433832795028841971693993751058209749445,Area $=9 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1975,11.0,11.0,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1976,11.1 cm,11.1 cm,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1977,11.25,11.25,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1978,11.1 cm,11.1 cm,Area $=121 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1980,50,50,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1981,50,50,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1982,50,50,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1983,50,50,Area $=2500 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_1985,1.4999999999999999999999999999999999999999999999999999999999999,1.4999999999999999999999999999999999999999999999999999999999999,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1986,1.0,1.0,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1987,1.0,1.0,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1988,1.0,1.0,Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_1990,1.43,1.43,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_1991,5.0,5.0,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_1992,5.0,5.0,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_1993,5.0,5.0,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_1995,1.14,1.14,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_masked
mv_1996,0.0,0.0,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_masked
mv_1997,0.0,0.0,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_masked
mv_1998,0.0,0.0,Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,nan,I+T_masked
mv_2000,0.0,0.0,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2001,1.49,1.49,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2002,1.49,1.49,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2003,1.49,1.49,Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2005,5.27 cm,5.27 cm,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2006,5.27,5.27,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2007,5.27,5.27,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2008,5.27,5.27,Area $=347.4248 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2010,0.0,0.0,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2011,0.667,0.667,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2012,0.667,0.667,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2013,0.667,0.667,Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2015,0.000,0.000,7298.6737 \mathrm{~mm}^{2},nan,I+T_masked
mv_2016,0.000,0.000,7298.6737 \mathrm{~mm}^{2},nan,I+T_masked
mv_2017,0.000,0.000,7298.6737 \mathrm{~mm}^{2},nan,I+T_masked
mv_2018,0.000,0.000,7298.6737 \mathrm{~mm}^{2},nan,I+T_masked
mv_2020,0.00,0.00,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2021,0.00,0.00,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2022,0.00,0.00,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2023,0.00,0.00,Area $=1115.94 \mathrm{~cm}^{2}$,nan,I+T_masked
mv_2025,0.00,0.00,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2026,0.00,0.00,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2027,0.00,0.00,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2028,0.00,0.00,Area $=3426.49 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2030,20.0,20.0,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_masked
mv_2031,1.0,1.0,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_masked
mv_2032,1.0,1.0,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_masked
mv_2033,1.0,1.0,Perimeter $=18.8 \mathrm{~cm}$,nan,I+T_masked
mv_2035,100,100,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_masked
mv_2036,100,100,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_masked
mv_2037,100,100,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_masked
mv_2038,100,100,Perimeter $=18.89 \mathrm{~cm}$,nan,I+T_masked
mv_2040,10.8,10.8,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_masked
mv_2041,1.0,1.0,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_masked
mv_2042,1.0,1.0,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_masked
mv_2043,1.0,1.0,Perimeter $=60.68 \mathrm{~cm}$,nan,I+T_masked
mv_2045,80.23,80.23,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_masked
mv_2046,100.0,100.0,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_masked
mv_2047,100.0,100.0,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_masked
mv_2048,100.0,100.0,Perimeter $=492.14 \mathrm{~mm}$,nan,I+T_masked
mv_2050,12.5,12.5,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_masked
mv_2051,1.57,1.57,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_masked
mv_2052,1.57,1.57,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_masked
mv_2053,1.57,1.57,Perimeter $=257.73 \mathrm{~m}$,nan,I+T_masked
mv_2055,6.3 mm,6.3 m,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2056,6.3 mm,6.3 m,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2057,6.3 mm,6.3 m,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2058,6.3 mm,6.3 m,Area $=70.69 \mathrm{~mm}^{2}$,nan,I+T_masked
mv_2060,27.5,27.5,$r=24.4$,nan,I+T_masked
mv_2061,27.5,27.5,$r=24.4$,nan,I+T_masked
mv_2062,27.5,27.5,$r=24.4$,nan,I+T_masked
mv_2063,27.5,27.5,$r=24.4$,nan,I+T_masked
mv_2065,0.00,0.00,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_masked
mv_2066,0.00,0.00,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_masked
mv_2067,0.00,0.00,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_masked
mv_2068,0.00,0.00,Area $=73.52\mathrm{~cm}^{2}$,nan,I+T_masked
mv_2070,0.00,0.00,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2071,0.00,0.00,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2072,0.00,0.00,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2073,0.00,0.00,Area $=315.4 \mathrm{~m}^{2}$,nan,I+T_masked
mv_2075,[NUM],[NUM],Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2076,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2077,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2078,0.56,0.56,Area of sector $=6 \pi \mathrm{cm}^{2}$,nan,I+T_masked
mv_2080,28 cm,28 cm,Perimeter $=94 \mathrm{~cm}$,nan,I+T_masked
